test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 1, 4, 64], [8, 1, 1, 64], [8, 1, 1, 64]]           |  bf16  |       9.16       |       9.21        |       9.27       |       2.02        |   [224]   |      [4096, 4096]      |   [32]    |      2.54e-06      |      3.22e-06      |      5.22e-06       |  1.65e+04  |       0.00%        |       0.00%        |        0.00%        |    0.18%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 1, 4, 64], [16, 1, 1, 64], [16, 1, 1, 64]]          |  bf16  |       9.22       |       9.25        |       9.27       |       2.04        |   [448]   |      [8192, 8192]      |   [64]    |      5.05e-06      |      6.41e-06      |      1.04e-05       |  3.29e+04  |       0.00%        |       0.00%        |        0.00%        |    0.35%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 1, 4, 64], [32, 1, 1, 64], [32, 1, 1, 64]]          |  bf16  |       9.22       |       9.25        |       9.27       |       2.08        |   [896]   |     [16384, 16384]     |   [128]   |      1.01e-05      |      1.28e-05      |      2.08e-05       |  6.57e+04  |       0.00%        |       0.00%        |        0.00%        |    0.70%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 4, 4, 64], [1, 4, 1, 64], [1, 4, 1, 64]]           |  bf16  |      10.24       |       10.28       |      10.29       |       2.01        |   [448]   |      [8192, 8192]      |   [64]    |      4.54e-06      |      5.77e-06      |      9.35e-06       |  8.70e+03  |       0.00%        |       0.00%        |        0.00%        |    0.08%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 4, 4, 64], [2, 4, 1, 64], [2, 4, 1, 64]]           |  bf16  |      10.34       |       10.38       |      10.39       |       2.02        |   [896]   |     [16384, 16384]     |   [128]   |      9.00e-06      |      1.14e-05      |      1.85e-05       |  1.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.16%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 4, 4, 64], [4, 4, 1, 64], [4, 4, 1, 64]]           |  bf16  |      10.34       |       10.36       |      10.39       |       2.04        |  [1792]   |     [32768, 32768]     |   [256]   |      1.80e-05      |      2.28e-05      |      3.70e-05       |  3.33e+04  |       0.00%        |       0.00%        |        0.00%        |    0.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 4, 4, 64], [8, 4, 1, 64], [8, 4, 1, 64]]           |  bf16  |      10.34       |       10.37       |      10.39       |       2.08        |  [3584]   |     [65536, 65536]     |   [512]   |      3.60e-05      |      4.57e-05      |      7.40e-05       |  6.60e+04  |       0.00%        |       0.00%        |        0.01%        |    0.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 4, 4, 64], [16, 4, 1, 64], [16, 4, 1, 64]]          |  bf16  |      10.44       |       10.51       |      10.55       |       2.16        |  [7168]   |    [131072, 131072]    |  [1024]   |      7.13e-05      |      9.05e-05      |      1.47e-04       |  1.32e+05  |       0.01%        |       0.01%        |        0.01%        |    1.24%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 4, 4, 64], [32, 4, 1, 64], [32, 4, 1, 64]]          |  bf16  |      13.77       |       13.81       |      13.88       |       2.32        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.08e-04      |      1.37e-04      |      2.22e-04       |  2.63e+05  |       0.01%        |       0.01%        |        0.02%        |    1.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 8, 4, 64], [1, 8, 1, 64], [1, 8, 1, 64]]           |  bf16  |      10.24       |       10.28       |      10.34       |       2.02        |  [1792]   |     [32768, 32768]     |   [256]   |      1.82e-05      |      2.31e-05      |      3.74e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.17%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 8, 4, 64], [2, 8, 1, 64], [2, 8, 1, 64]]           |  bf16  |      10.29       |       10.33       |      10.39       |       2.04        |  [3584]   |     [65536, 65536]     |   [512]   |      3.62e-05      |      4.59e-05      |      7.44e-05       |  3.38e+04  |       0.00%        |       0.00%        |        0.01%        |    0.32%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 8, 4, 64], [4, 8, 1, 64], [4, 8, 1, 64]]           |  bf16  |      10.29       |       10.31       |      10.34       |       2.08        |  [7168]   |    [131072, 131072]    |  [1024]   |      7.23e-05      |      9.18e-05      |      1.49e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    0.63%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 8, 4, 64], [8, 8, 1, 64], [8, 8, 1, 64]]           |  bf16  |      10.34       |       10.37       |      10.39       |       2.16        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.44e-04      |      1.83e-04      |      2.96e-04       |  1.32e+05  |       0.01%        |       0.02%        |        0.03%        |    1.25%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 4, 64], [16, 8, 1, 64], [16, 8, 1, 64]]          |  bf16  |      10.50       |       10.55       |      10.60       |       2.32        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.84e-04      |      3.60e-04      |      5.84e-04       |  2.63e+05  |       0.03%        |       0.04%        |        0.06%        |    2.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 4, 64], [32, 8, 1, 64], [32, 8, 1, 64]]          |  bf16  |      13.82       |       13.83       |      13.88       |       2.64        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.31e-04      |      5.47e-04      |      8.86e-04       |  5.25e+05  |       0.04%        |       0.05%        |        0.09%        |    3.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 4, 64], [1, 16, 1, 64], [1, 16, 1, 64]]          |  bf16  |      10.39       |       10.39       |      10.39       |       2.04        |  [7168]   |    [131072, 131072]    |  [1024]   |      7.16e-05      |      9.09e-05      |      1.47e-04       |  3.48e+04  |       0.01%        |       0.01%        |        0.01%        |    0.33%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 4, 64], [2, 16, 1, 64], [2, 16, 1, 64]]          |  bf16  |      10.39       |       10.43       |      10.44       |       2.08        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.43e-04      |      1.82e-04      |      2.95e-04       |  6.76e+04  |       0.01%        |       0.02%        |        0.03%        |    0.64%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 4, 64], [4, 16, 1, 64], [4, 16, 1, 64]]          |  bf16  |      10.39       |       10.42       |      10.44       |       2.16        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.86e-04      |      3.64e-04      |      5.89e-04       |  1.33e+05  |       0.03%        |       0.04%        |        0.06%        |    1.26%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 4, 64], [8, 16, 1, 64], [8, 16, 1, 64]]          |  bf16  |      10.44       |       10.46       |      10.50       |       2.32        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      5.70e-04      |      7.24e-04      |      1.17e-03       |  2.64e+05  |       0.06%        |       0.07%        |        0.12%        |    2.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 16, 4, 64], [16, 16, 1, 64], [16, 16, 1, 64]]        |  bf16  |      10.60       |       10.65       |      10.70       |       2.65        | [114688]  |   [2097152, 2097152]   |  [16384]  |      1.12e-03      |      1.43e-03      |      2.31e-03       |  5.26e+05  |       0.11%        |       0.14%        |        0.23%        |    4.87%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 16, 4, 64], [32, 16, 1, 64], [32, 16, 1, 64]]        |  bf16  |      13.77       |       13.81       |      13.82       |       3.29        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.73e-03      |      2.20e-03      |      3.56e-03       |  1.05e+06  |       0.17%        |       0.22%        |        0.36%        |    7.48%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 4, 64], [1, 32, 1, 64], [1, 32, 1, 64]]          |  bf16  |      10.29       |       10.38       |      10.39       |       2.09        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.89e-04      |      3.67e-04      |      5.95e-04       |  6.96e+04  |       0.03%        |       0.04%        |        0.06%        |    0.66%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 4, 64], [2, 32, 1, 64], [2, 32, 1, 64]]          |  bf16  |      10.39       |       10.43       |      10.50       |       2.17        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      5.73e-04      |      7.28e-04      |      1.18e-03       |  1.35e+05  |       0.06%        |       0.07%        |        0.12%        |    1.28%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 4, 64], [4, 32, 1, 64], [4, 32, 1, 64]]          |  bf16  |      10.34       |       10.39       |      10.39       |       2.33        | [114688]  |   [2097152, 2097152]   |  [16384]  |      1.15e-03      |      1.46e-03      |      2.37e-03       |  2.66e+05  |       0.12%        |       0.15%        |        0.24%        |    2.53%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 4, 64], [8, 32, 1, 64], [8, 32, 1, 64]]          |  bf16  |      10.44       |       10.44       |      10.44       |       2.65        | [229376]  |   [4194304, 4194304]   |  [32768]  |      2.28e-03      |      2.90e-03      |      4.69e-03       |  5.28e+05  |       0.23%        |       0.29%        |        0.47%        |    4.96%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 32, 4, 64], [16, 32, 1, 64], [16, 32, 1, 64]]        |  bf16  |      10.55       |       10.58       |      10.60       |       3.29        | [458752]  |   [8388608, 8388608]   |  [65536]  |      4.52e-03      |      5.74e-03      |      9.29e-03       |  1.05e+06  |       0.45%        |       0.57%        |        0.93%        |    9.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 32, 4, 64], [32, 32, 1, 64], [32, 32, 1, 64]]        |  bf16  |      13.93       |       13.94       |      13.98       |       4.58        | [917504]  |  [16777216, 16777216]  | [131072]  |      6.84e-03      |      8.69e-03      |      1.41e-02       |  2.10e+06  |       0.68%        |       0.87%        |        1.41%        |    14.80%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 4, 64], [1, 64, 1, 64], [1, 64, 1, 64]]          |  bf16  |      10.50       |       10.54       |      10.55       |       2.17        | [114688]  |   [2097152, 2097152]   |  [16384]  |      1.13e-03      |      1.44e-03      |      2.33e-03       |  1.39e+05  |       0.11%        |       0.14%        |        0.23%        |    1.30%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 4, 64], [2, 64, 1, 64], [2, 64, 1, 64]]          |  bf16  |      10.55       |       10.56       |      10.60       |       2.33        | [229376]  |   [4194304, 4194304]   |  [32768]  |      2.26e-03      |      2.87e-03      |      4.65e-03       |  2.70e+05  |       0.23%        |       0.29%        |        0.46%        |    2.51%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 4, 64], [4, 64, 1, 64], [4, 64, 1, 64]]          |  bf16  |      10.50       |       10.55       |      10.60       |       2.65        | [458752]  |   [8388608, 8388608]   |  [65536]  |      4.54e-03      |      5.76e-03      |      9.34e-03       |  5.32e+05  |       0.45%        |       0.58%        |        0.93%        |    4.98%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 4, 64], [8, 64, 1, 64], [8, 64, 1, 64]]          |  bf16  |      10.60       |       10.63       |      10.65       |       3.30        | [917504]  |  [16777216, 16777216]  | [131072]  |      8.99e-03      |      1.14e-02      |      1.85e-02       |  1.06e+06  |       0.90%        |       1.14%        |        1.85%        |    9.78%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 64, 4, 64], [16, 64, 1, 64], [16, 64, 1, 64]]        |  bf16  |      10.80       |       10.82       |      10.85       |       4.58        | [1835008] |  [33554432, 33554432]  | [262144]  |      1.76e-02      |      2.24e-02      |      3.63e-02       |  2.11e+06  |       1.76%        |       2.24%        |        3.63%        |    19.12%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 64, 4, 64], [32, 64, 1, 64], [32, 64, 1, 64]]        |  bf16  |      14.39       |       14.42       |      14.44       |       7.15        | [3670016] |  [67108864, 67108864]  | [524288]  |      2.65e-02      |      3.36e-02      |      5.45e-02       |  4.20e+06  |       2.65%        |       3.36%        |        5.45%        |    28.65%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 128, 4, 64], [1, 128, 1, 64], [1, 128, 1, 64]]        |  bf16  |       9.78       |       9.81        |       9.83       |       2.34        | [458752]  |   [8388608, 8388608]   |  [65536]  |      4.87e-03      |      6.19e-03      |      1.00e-02       |  2.79e+05  |       0.49%        |       0.62%        |        1.00%        |    2.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 128, 4, 64], [2, 128, 1, 64], [2, 128, 1, 64]]        |  bf16  |       9.78       |       9.79        |       9.83       |       2.66        | [917504]  |  [16777216, 16777216]  | [131072]  |      9.74e-03      |      1.24e-02      |      2.00e-02       |  5.41e+05  |       0.97%        |       1.24%        |        2.00%        |    5.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 128, 4, 64], [4, 128, 1, 64], [4, 128, 1, 64]]        |  bf16  |       9.78       |       9.81        |       9.83       |       3.31        | [1835008] |  [33554432, 33554432]  | [262144]  |      1.95e-02      |      2.47e-02      |      4.01e-02       |  1.06e+06  |       1.95%        |       2.47%        |        4.01%        |    10.68%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 128, 4, 64], [8, 128, 1, 64], [8, 128, 1, 64]]        |  bf16  |       9.93       |       9.98        |       9.98       |       4.59        | [3670016] |  [67108864, 67108864]  | [524288]  |      3.84e-02      |      4.87e-02      |      7.89e-02       |  2.11e+06  |       3.84%        |       4.87%        |        7.89%        |    20.87%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 4, 64], [16, 128, 1, 64], [16, 128, 1, 64]]       |  bf16  |      10.24       |       10.28       |      10.29       |       7.16        | [7340032] | [134217728, 134217728] | [1048576] |      7.44e-02      |      9.45e-02      |      1.53e-01       |  4.21e+06  |       7.44%        |       9.45%        |       15.31%        |    40.33%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 4, 64], [32, 128, 1, 64], [32, 128, 1, 64]]       |  bf16  |      14.28       |       14.35       |      14.39       |       12.31       | [14680... | [268435456, 268435456] | [2097152] |      1.07e-01      |      1.36e-01      |      2.20e-01       |  8.40e+06  |       10.67%       |       13.55%       |       21.95%        |    57.71%    |
