test case : A100SXM_flash_attn::flash_attn.flash_attn_func
|    B     |    C     |    D     |    De    |   Drop    |   MQKV   |   NHK    |   NHQ    |     S     |  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |    2D_flops    |  activation  |   params   |     flops_1D     |              flops_2D              |    flops_SFU     |  flops_efficient_1D  |  flops_efficient_2D  |  flops_efficient_SFU  |     io     | io_efficient |
|    64    |   True   |   128    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 8192, 32, 128], [2, 8192, 32, 128], [2, 8192, 32, 128]]    |  bf16  |     5056.62      |      5136.34      |     5162.75      |      2204.55      |    2.20e+12    |   2.10e+06   |  0.00e+00  |  [30064771072]   |   [1099511627776, 1099511627776]   |   [4294967296]   |       5.49e-01       |       1.57e+00       |       6.27e-01        |  6.71e+08  |    13.02%    |
|   128    |   True   |   128    |   True   |    0.0    |   8192   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 8192, 32, 128], [4, 8192, 32, 128], [4, 8192, 32, 128]]    |  bf16  |     10058.14     |     10136.28      |     10164.74     |      4407.09      |    4.40e+12    |   4.19e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       5.52e-01       |       1.58e+00       |       6.31e-01        |  1.34e+09  |    13.09%    |
|    32    |   True   |   128    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 16384, 32, 128], [1, 16384, 32, 128], [1, 16384, 32, 128]]  |  bf16  |     10000.03     |     10136.25      |     10190.69     |      4407.09      |    4.40e+12    |   2.10e+06   |  0.00e+00  |  [60129542144]   |   [2199023255552, 2199023255552]   |   [8589934592]   |       5.55e-01       |       1.59e+00       |       6.34e-01        |  6.71e+08  |    6.58%     |
|    64    |   True   |   128    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[2, 16384, 32, 128], [2, 16384, 32, 128], [2, 16384, 32, 128]]  |  bf16  |     19823.78     |     19994.58      |     20100.92     |      8812.19      |    8.80e+12    |   4.19e+06   |  0.00e+00  |  [120259084288]  |   [4398046511104, 4398046511104]   |  [17179869184]   |       5.60e-01       |       1.60e+00       |       6.40e-01        |  1.34e+09  |    6.64%     |
|   128    |   True   |   128    |   True   |    0.0    |  16384   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[4, 16384, 32, 128], [4, 16384, 32, 128], [4, 16384, 32, 128]]  |  bf16  |     39527.74     |     39670.57      |     39781.07     |     17622.38      |    1.76e+13    |   8.39e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.62e-01       |       1.60e+00       |       6.42e-01        |  2.68e+09  |    6.66%     |
|    32    |   True   |   128    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 32768, 32, 128], [1, 32768, 32, 128], [1, 32768, 32, 128]]  |  bf16  |     39674.99     |     40068.67      |     40188.21     |     17622.38      |    1.76e+13    |   4.19e+06   |  0.00e+00  |  [240518168576]  |   [8796093022208, 8796093022208]   |  [34359738368]   |       5.60e-01       |       1.60e+00       |       6.40e-01        |  1.34e+09  |    3.32%     |
|    64    |   True   |   128    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[2, 32768, 32, 128], [2, 32768, 32, 128], [2, 32768, 32, 128]]  |  bf16  |     79028.54     |     79520.28      |     79727.30     |     35242.76      |    3.52e+13    |   8.39e+06   |  0.00e+00  |  [481036337152]  |  [17592186044416, 17592186044416]  |  [68719476736]   |       5.62e-01       |       1.61e+00       |       6.42e-01        |  2.68e+09  |    3.33%     |
|   128    |   True   |   128    |   True   |    0.0    |  32768   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[4, 32768, 32, 128], [4, 32768, 32, 128], [4, 32768, 32, 128]]  |  bf16  |    158134.86     |     158604.98     |    159061.75     |     70483.51      |    7.04e+13    |   1.68e+07   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.62e-01       |       1.60e+00       |       6.42e-01        |  5.37e+09  |    3.33%     |
|    32    |   True   |   128    |   True   |    0.0    |  65536   |    32    |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 65536, 32, 128], [1, 65536, 32, 128], [1, 65536, 32, 128]]  |  bf16  |    161529.09     |     161749.55     |    161983.48     |     70483.51      |    7.04e+13    |   8.39e+06   |  0.00e+00  |  [962072674304]  |  [35184372088832, 35184372088832]  |  [137438953472]  |       5.50e-01       |       1.57e+00       |       6.28e-01        |  2.68e+09  |    1.63%     |
|    8     |   True   |   192    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 2048, 8, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]     |  bf16  |      139.16      |      139.41       |      139.72      |     140965.03     |    2.58e+10    |   3.93e+05   |  0.00e+00  |   [234881024]    |     [12884901888, 12884901888]     |    [33554432]    |       1.56e-01       |       6.68e-01       |       1.78e-01        |  3.15e+07  |    22.17%    |
|    16    |   True   |   192    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 2048, 8, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]     |  bf16  |      221.49      |      221.54       |      221.59      |     281928.06     |    5.15e+10    |   7.86e+05   |  0.00e+00  |   [469762048]    |     [25769803776, 25769803776]     |    [67108864]    |       1.96e-01       |       8.39e-01       |       2.24e-01        |  6.29e+07  |    27.86%    |
|    32    |   True   |   192    |   True   |    0.0    |   2048   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 2048, 8, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]     |  bf16  |      365.06      |      365.16       |      365.21      |     281928.06     |    1.03e+11    |   1.57e+06   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       2.38e-01       |       1.02e+00       |       2.72e-01        |  1.26e+08  |    33.81%    |
|    8     |   True   |   192    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 4096, 8, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]     |  bf16  |      410.27      |      410.38       |      410.47      |      277.32       |    1.03e+11    |   7.86e+05   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       2.11e-01       |       9.06e-01       |       2.42e-01        |  6.29e+07  |    15.04%    |
|    16    |   True   |   192    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 4096, 8, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]     |  bf16  |      864.10      |      864.33       |      864.46      |      552.64       |    2.06e+11    |   1.57e+06   |  0.00e+00  |   [1879048192]   |    [103079215104, 103079215104]    |   [268435456]    |       2.01e-01       |       8.60e-01       |       2.29e-01        |  1.26e+08  |    14.28%    |
|    32    |   True   |   192    |   True   |    0.0    |   4096   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 4096, 8, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]     |  bf16  |     1204.74      |      1272.24      |     1520.79      |      1103.27      |    4.12e+11    |   3.15e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       2.88e-01       |       1.23e+00       |       3.29e-01        |  2.52e+08  |    20.49%    |
|    8     |   True   |   192    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[1, 8192, 8, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]     |  bf16  |     1292.19      |      1307.18      |     1392.49      |      1103.27      |    4.12e+11    |   1.57e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       2.68e-01       |       1.15e+00       |       3.07e-01        |  1.26e+08  |    9.55%     |
|    16    |   True   |   192    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[2, 8192, 8, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]     |  bf16  |     2310.91      |      2312.00      |     2313.27      |      2204.55      |    8.25e+11    |   3.15e+06   |  0.00e+00  |   [7516192768]   |    [412316860416, 412316860416]    |   [1073741824]   |       3.00e-01       |       1.29e+00       |       3.43e-01        |  2.52e+08  |    10.68%    |
|    32    |   True   |   192    |   True   |    0.0    |   8192   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |     [[4, 8192, 8, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]     |  bf16  |     4356.45      |      4385.79      |     4398.80      |      4407.09      |    1.65e+12    |   6.29e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       3.19e-01       |       1.37e+00       |       3.64e-01        |  5.03e+08  |    11.33%    |
|    8     |   True   |   192    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 8, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]    |  bf16  |     4507.65      |      4508.45      |     4509.03      |      4407.09      |    1.65e+12    |   3.15e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       3.08e-01       |       1.32e+00       |       3.52e-01        |  2.52e+08  |    5.48%     |
|    16    |   True   |   192    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 8, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]    |  bf16  |     8551.07      |      8606.42      |     8637.49      |      8812.19      |    3.30e+12    |   6.29e+06   |  0.00e+00  |  [30064771072]   |   [1649267441664, 1649267441664]   |   [4294967296]   |       3.25e-01       |       1.39e+00       |       3.71e-01        |  5.03e+08  |    5.77%     |
|    32    |   True   |   192    |   True   |    0.0    |  16384   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 16384, 8, 192], [4, 16384, 8, 192], [4, 16384, 8, 192]]    |  bf16  |     16875.67     |     16891.93      |     16917.76     |     17622.38      |    6.60e+12    |   1.26e+07   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       3.29e-01       |       1.41e+00       |       3.76e-01        |  1.01e+09  |    5.85%     |
|    8     |   True   |   192    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 32768, 8, 192], [1, 32768, 8, 192], [1, 32768, 8, 192]]    |  bf16  |     17134.13     |     17253.46      |     17309.90     |     17622.38      |    6.60e+12    |   6.29e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       3.24e-01       |       1.39e+00       |       3.70e-01        |  5.03e+08  |    2.88%     |
|    16    |   True   |   192    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 32768, 8, 192], [2, 32768, 8, 192], [2, 32768, 8, 192]]    |  bf16  |     33871.77     |     33960.20      |     34017.18     |     35242.76      |    1.32e+13    |   1.26e+07   |  0.00e+00  |  [120259084288]  |   [6597069766656, 6597069766656]   |  [17179869184]   |       3.28e-01       |       1.40e+00       |       3.75e-01        |  1.01e+09  |    2.92%     |
|    32    |   True   |   192    |   True   |    0.0    |  32768   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 32768, 8, 192], [4, 32768, 8, 192], [4, 32768, 8, 192]]    |  bf16  |     67198.98     |     67241.30      |     67358.16     |     70483.51      |    2.64e+13    |   2.52e+07   |  0.00e+00  |  [240518168576]  |  [13194139533312, 13194139533312]  |  [34359738368]   |       3.30e-01       |       1.42e+00       |       3.78e-01        |  2.01e+09  |    2.94%     |
|    8     |   True   |   192    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 65536, 8, 192], [1, 65536, 8, 192], [1, 65536, 8, 192]]    |  bf16  |     70156.91     |     70294.58      |     70415.30     |     70483.51      |    2.64e+13    |   1.26e+07   |  0.00e+00  |  [240518168576]  |  [13194139533312, 13194139533312]  |  [34359738368]   |       3.16e-01       |       1.36e+00       |       3.62e-01        |  1.01e+09  |    1.41%     |
|    16    |   True   |   192    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 65536, 8, 192], [2, 65536, 8, 192], [2, 65536, 8, 192]]    |  bf16  |    139217.92     |     139589.94     |    139887.69     |     140965.03     |    5.28e+13    |   2.52e+07   |  0.00e+00  |  [481036337152]  |  [26388279066624, 26388279066624]  |  [68719476736]   |       3.19e-01       |       1.37e+00       |       3.65e-01        |  2.01e+09  |    1.42%     |
|    32    |   True   |   192    |   True   |    0.0    |  65536   |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[4, 65536, 8, 192], [4, 65536, 8, 192], [4, 65536, 8, 192]]    |  bf16  |    276680.41     |     278721.56     |    279892.53     |     281928.06     |    1.06e+14    |   5.03e+07   |  0.00e+00  |  [962072674304]  |  [52776558133248, 52776558133248]  |  [137438953472]  |       3.21e-01       |       1.38e+00       |       3.67e-01        |  4.03e+09  |    1.43%     |
|    8     |   True   |   192    |   True   |    0.0    |  131072  |    8     |    8     |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |  [[1, 131072, 8, 192], [1, 131072, 8, 192], [1, 131072, 8, 192]]  |  bf16  |    284532.03     |     285591.47     |    286131.19     |     281928.06     |    1.06e+14    |   2.52e+07   |  0.00e+00  |  [962072674304]  |  [52776558133248, 52776558133248]  |  [137438953472]  |       3.12e-01       |       1.34e+00       |       3.57e-01        |  2.01e+09  |    0.69%     |
|    32    |   True   |   192    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 2048, 32, 192], [1, 2048, 8, 192], [1, 2048, 8, 192]]     |  bf16  |      462.54      |      462.91       |      463.00      |      105.24       |    1.03e+11    |   3.93e+05   |  0.00e+00  |   [939524096]    |     [51539607552, 51539607552]     |   [134217728]    |       1.87e-01       |       8.04e-01       |       2.14e-01        |  8.81e+07  |    18.68%    |
|    64    |   True   |   192    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 2048, 32, 192], [2, 2048, 8, 192], [2, 2048, 8, 192]]     |  bf16  |      826.32      |      826.54       |      826.78      |      208.49       |    2.06e+11    |   7.86e+05   |  0.00e+00  |   [1879048192]   |    [103079215104, 103079215104]    |   [268435456]    |       2.10e-01       |       9.00e-01       |       2.40e-01        |  1.76e+08  |    20.91%    |
|   128    |   True   |   192    |   True   |    0.0    |   2048   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 2048, 32, 192], [4, 2048, 8, 192], [4, 2048, 8, 192]]     |  bf16  |     1421.98      |      1422.10      |     1422.23      |      414.98       |    4.12e+11    |   1.57e+06   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       2.44e-01       |       1.05e+00       |       2.79e-01        |  3.52e+08  |    24.30%    |
|    32    |   True   |   192    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 4096, 32, 192], [1, 4096, 8, 192], [1, 4096, 8, 192]]     |  bf16  |     1202.28      |      1305.45      |     1540.40      |      414.98       |    4.12e+11    |   7.86e+05   |  0.00e+00  |   [3758096384]   |    [206158430208, 206158430208]    |   [536870912]    |       2.89e-01       |       1.24e+00       |       3.30e-01        |  1.76e+08  |    14.37%    |
|    64    |   True   |   192    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 4096, 32, 192], [2, 4096, 8, 192], [2, 4096, 8, 192]]     |  bf16  |     2258.28      |      2412.04      |     2899.40      |      827.96       |    8.25e+11    |   1.57e+06   |  0.00e+00  |   [7516192768]   |    [412316860416, 412316860416]    |   [1073741824]   |       3.07e-01       |       1.32e+00       |       3.51e-01        |  3.52e+08  |    15.30%    |
|   128    |   True   |   192    |   True   |    0.0    |   4096   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 4096, 32, 192], [4, 4096, 8, 192], [4, 4096, 8, 192]]     |  bf16  |     4426.24      |      4442.28      |     4474.68      |      1653.91      |    1.65e+12    |   3.15e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       3.13e-01       |       1.34e+00       |       3.58e-01        |  7.05e+08  |    15.62%    |
|    32    |   True   |   192    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[1, 8192, 32, 192], [1, 8192, 8, 192], [1, 8192, 8, 192]]     |  bf16  |     4350.36      |      4366.08      |     4389.33      |      1653.91      |    1.65e+12    |   1.57e+06   |  0.00e+00  |  [15032385536]   |    [824633720832, 824633720832]    |   [2147483648]   |       3.19e-01       |       1.37e+00       |       3.65e-01        |  3.52e+08  |    7.94%     |
|    64    |   True   |   192    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[2, 8192, 32, 192], [2, 8192, 8, 192], [2, 8192, 8, 192]]     |  bf16  |     8525.36      |      8537.70      |     8582.91      |      3305.82      |    3.30e+12    |   3.15e+06   |  0.00e+00  |  [30064771072]   |   [1649267441664, 1649267441664]   |   [4294967296]   |       3.26e-01       |       1.40e+00       |       3.72e-01        |  7.05e+08  |    8.11%     |
|   128    |   True   |   192    |   True   |    0.0    |   8192   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |    [[4, 8192, 32, 192], [4, 8192, 8, 192], [4, 8192, 8, 192]]     |  bf16  |     16882.79     |     16992.21      |     17059.53     |      6609.64      |    6.60e+12    |   6.29e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       3.29e-01       |       1.41e+00       |       3.76e-01        |  1.41e+09  |    8.19%     |
|    32    |   True   |   192    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[1, 16384, 32, 192], [1, 16384, 8, 192], [1, 16384, 8, 192]]   |  bf16  |     16717.06     |     16823.71      |     16843.21     |      6609.64      |    6.60e+12    |   3.15e+06   |  0.00e+00  |  [60129542144]   |   [3298534883328, 3298534883328]   |   [8589934592]   |       3.32e-01       |       1.42e+00       |       3.79e-01        |  7.05e+08  |    4.13%     |
|    64    |   True   |   192    |   True   |    0.0    |  16384   |    8     |    32    |   0.01    |   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |   [[2, 16384, 32, 192], [2, 16384, 8, 192], [2, 16384, 8, 192]]   |  bf16  |     33290.19     |     33415.80      |     33490.59     |     13217.28      |    1.32e+13    |   6.29e+06   |  0.00e+00  |  [120259084288]  |   [6597069766656, 6597069766656]   |  [17179869184]   |       3.33e-01       |       1.43e+00       |       3.81e-01        |  1.41e+09  |    4.15%     |
