Test Case: H100PCIE_aten_bmm
|  B  |  M  |  K   |  N   |              input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
| 16  | 128 | 128  |  32  |    [[16, 128, 128], [16, 128, 32]]    | bf16  |      25.74       |       25.86       |      25.95       |        2.49        | 1.68e+07 | 3.93e+05 |      0.09%       |     1.53%     |
| 32  | 128 | 128  |  32  |    [[32, 128, 128], [32, 128, 32]]    | bf16  |      25.84       |       25.9        |      25.97       |        2.98        | 3.36e+07 | 7.86e+05 |      0.17%       |     3.04%     |
| 64  | 128 | 128  |  32  |    [[64, 128, 128], [64, 128, 32]]    | bf16  |      25.61       |       25.64       |      25.69       |        3.97        | 6.71e+07 | 1.57e+06 |      0.35%       |     6.14%     |
| 128 | 128 | 128  |  32  |   [[128, 128, 128], [128, 128, 32]]   | bf16  |      28.64       |       28.78       |      28.96       |        5.93        | 1.34e+08 | 3.15e+06 |      0.62%       |    10.98%     |
|  1  |  1  | 512  |  32  |      [[1, 1, 512], [1, 512, 32]]      | bf16  |      25.36       |       25.49       |      25.75       |        2.02        | 3.28e+04 | 1.69e+04 |       0.0%       |     0.07%     |
|  2  |  1  | 512  |  32  |      [[2, 1, 512], [2, 512, 32]]      | bf16  |      21.29       |       21.41       |      21.52       |        2.04        | 6.55e+04 | 3.39e+04 |       0.0%       |     0.16%     |
|  4  |  1  | 512  |  32  |      [[4, 1, 512], [4, 512, 32]]      | bf16  |      21.18       |       21.37       |      21.56       |        2.08        | 1.31e+05 | 6.77e+04 |       0.0%       |     0.32%     |
|  8  |  1  | 512  |  32  |      [[8, 1, 512], [8, 512, 32]]      | bf16  |      21.24       |       21.37       |      21.54       |        2.17        | 2.62e+05 | 1.35e+05 |       0.0%       |     0.64%     |
| 16  |  1  | 512  |  32  |     [[16, 1, 512], [16, 512, 32]]     | bf16  |      21.16       |       21.32       |      21.47       |        2.34        | 5.24e+05 | 2.71e+05 |       0.0%       |     1.28%     |
| 32  |  1  | 512  |  32  |     [[32, 1, 512], [32, 512, 32]]     | bf16  |      21.09       |       21.24       |      21.41       |        2.68        | 1.05e+06 | 5.42e+05 |      0.01%       |     2.57%     |
| 64  |  1  | 512  |  32  |     [[64, 1, 512], [64, 512, 32]]     | bf16  |      21.25       |       21.37       |       21.5       |        3.35        | 2.10e+06 | 1.08e+06 |      0.01%       |     5.1%      |
| 128 |  1  | 512  |  32  |    [[128, 1, 512], [128, 512, 32]]    | bf16  |      21.16       |       21.24       |      21.39       |        4.71        | 4.19e+06 | 2.17e+06 |      0.03%       |    10.24%     |
|  1  |  2  | 512  |  32  |      [[1, 2, 512], [1, 512, 32]]      | bf16  |      25.19       |       25.28       |      25.45       |        2.02        | 6.55e+04 | 1.75e+04 |       0.0%       |     0.07%     |
|  2  |  2  | 512  |  32  |      [[2, 2, 512], [2, 512, 32]]      | bf16  |      25.63       |       25.81       |      26.13       |        2.04        | 1.31e+05 | 3.49e+04 |       0.0%       |     0.14%     |
|  4  |  2  | 512  |  32  |      [[4, 2, 512], [4, 512, 32]]      | bf16  |      25.48       |       25.59       |      25.74       |        2.09        | 2.62e+05 | 6.99e+04 |       0.0%       |     0.27%     |
|  8  |  2  | 512  |  32  |      [[8, 2, 512], [8, 512, 32]]      | bf16  |       25.4       |       25.51       |      25.62       |        2.17        | 5.24e+05 | 1.40e+05 |       0.0%       |     0.55%     |
| 16  |  2  | 512  |  32  |     [[16, 2, 512], [16, 512, 32]]     | bf16  |      25.38       |       25.56       |      25.73       |        2.35        | 1.05e+06 | 2.80e+05 |      0.01%       |     1.1%      |
| 32  |  2  | 512  |  32  |     [[32, 2, 512], [32, 512, 32]]     | bf16  |      25.42       |       25.61       |       25.8       |        2.7         | 2.10e+06 | 5.59e+05 |      0.01%       |     2.2%      |
| 64  |  2  | 512  |  32  |     [[64, 2, 512], [64, 512, 32]]     | bf16  |       25.5       |       25.6        |       25.7       |        3.4         | 4.19e+06 | 1.12e+06 |      0.02%       |     4.39%     |
| 128 |  2  | 512  |  32  |    [[128, 2, 512], [128, 512, 32]]    | bf16  |      25.25       |       25.39       |      25.57       |        4.8         | 8.39e+06 | 2.24e+06 |      0.04%       |     8.86%     |
|  1  |  4  | 512  |  32  |      [[1, 4, 512], [1, 512, 32]]      | bf16  |      25.19       |       25.39       |      25.62       |        2.02        | 1.31e+05 | 1.86e+04 |       0.0%       |     0.07%     |
|  2  |  4  | 512  |  32  |      [[2, 4, 512], [2, 512, 32]]      | bf16  |      25.53       |       25.71       |      25.92       |        2.05        | 2.62e+05 | 3.71e+04 |       0.0%       |     0.15%     |
|  4  |  4  | 512  |  32  |      [[4, 4, 512], [4, 512, 32]]      | bf16  |      25.56       |       25.8        |       26.4       |        2.09        | 5.24e+05 | 7.42e+04 |       0.0%       |     0.29%     |
|  8  |  4  | 512  |  32  |      [[8, 4, 512], [8, 512, 32]]      | bf16  |      25.47       |       25.62       |      25.94       |        2.19        | 1.05e+06 | 1.48e+05 |      0.01%       |     0.58%     |
| 16  |  4  | 512  |  32  |     [[16, 4, 512], [16, 512, 32]]     | bf16  |      25.57       |       25.72       |      25.86       |        2.37        | 2.10e+06 | 2.97e+05 |      0.01%       |     1.16%     |
| 32  |  4  | 512  |  32  |     [[32, 4, 512], [32, 512, 32]]     | bf16  |      25.44       |       25.53       |      25.75       |        2.74        | 4.19e+06 | 5.94e+05 |      0.02%       |     2.33%     |
| 64  |  4  | 512  |  32  |     [[64, 4, 512], [64, 512, 32]]     | bf16  |      25.74       |       25.86       |      26.04       |        3.48        | 8.39e+06 | 1.19e+06 |      0.04%       |     4.61%     |
| 128 |  4  | 512  |  32  |    [[128, 4, 512], [128, 512, 32]]    | bf16  |       25.3       |       25.46       |      25.66       |        4.97        | 1.68e+07 | 2.38e+06 |      0.09%       |     9.39%     |
|  1  |  8  | 512  |  32  |      [[1, 8, 512], [1, 512, 32]]      | bf16  |      25.28       |       25.37       |      25.47       |        2.03        | 2.62e+05 | 2.07e+04 |       0.0%       |     0.08%     |
|  2  |  8  | 512  |  32  |      [[2, 8, 512], [2, 512, 32]]      | bf16  |      25.39       |       25.52       |      25.64       |        2.05        | 5.24e+05 | 4.15e+04 |       0.0%       |     0.16%     |
|  4  |  8  | 512  |  32  |      [[4, 8, 512], [4, 512, 32]]      | bf16  |      25.28       |       25.53       |      25.71       |        2.1         | 1.05e+06 | 8.29e+04 |      0.01%       |     0.33%     |
|  8  |  8  | 512  |  32  |      [[8, 8, 512], [8, 512, 32]]      | bf16  |      25.43       |       25.63       |      25.93       |        2.21        | 2.10e+06 | 1.66e+05 |      0.01%       |     0.65%     |
| 16  |  8  | 512  |  32  |     [[16, 8, 512], [16, 512, 32]]     | bf16  |      25.25       |       25.45       |      25.69       |        2.41        | 4.19e+06 | 3.32e+05 |      0.02%       |     1.31%     |
| 32  |  8  | 512  |  32  |     [[32, 8, 512], [32, 512, 32]]     | bf16  |      25.68       |       25.87       |      26.12       |        2.83        | 8.39e+06 | 6.64e+05 |      0.04%       |     2.58%     |
| 64  |  8  | 512  |  32  |     [[64, 8, 512], [64, 512, 32]]     | bf16  |      25.57       |       25.66       |      25.84       |        3.66        | 1.68e+07 | 1.33e+06 |      0.09%       |     5.19%     |
| 128 |  8  | 512  |  32  |    [[128, 8, 512], [128, 512, 32]]    | bf16  |       25.4       |       25.52       |      25.66       |        5.32        | 3.36e+07 | 2.65e+06 |      0.17%       |    10.45%     |
|  1  | 32  | 512  |  32  |     [[1, 32, 512], [1, 512, 32]]      | bf16  |      25.59       |       25.68       |      25.78       |        2.04        | 1.05e+06 | 3.38e+04 |      0.01%       |     0.13%     |
|  2  | 32  | 512  |  32  |     [[2, 32, 512], [2, 512, 32]]      | bf16  |      25.71       |       25.83       |      26.02       |        2.08        | 2.10e+06 | 6.76e+04 |      0.01%       |     0.26%     |
|  4  | 32  | 512  |  32  |     [[4, 32, 512], [4, 512, 32]]      | bf16  |      25.78       |       25.95       |      26.14       |        2.17        | 4.19e+06 | 1.35e+05 |      0.02%       |     0.52%     |
|  8  | 32  | 512  |  32  |     [[8, 32, 512], [8, 512, 32]]      | bf16  |      25.73       |       26.04       |      26.31       |        2.34        | 8.39e+06 | 2.70e+05 |      0.04%       |     1.05%     |
| 16  | 32  | 512  |  32  |    [[16, 32, 512], [16, 512, 32]]     | bf16  |      26.07       |       26.15       |      26.29       |        2.68        | 1.68e+07 | 5.41e+05 |      0.09%       |     2.07%     |
| 32  | 32  | 512  |  32  |    [[32, 32, 512], [32, 512, 32]]     | bf16  |      25.66       |       25.81       |      25.89       |        3.35        | 3.36e+07 | 1.08e+06 |      0.17%       |     4.21%     |
| 64  | 32  | 512  |  32  |    [[64, 32, 512], [64, 512, 32]]     | bf16  |      25.55       |       25.66       |      25.91       |        4.7         | 6.71e+07 | 2.16e+06 |      0.35%       |     8.46%     |
| 128 | 32  | 512  |  32  |   [[128, 32, 512], [128, 512, 32]]    | bf16  |      25.66       |       25.75       |      25.92       |        7.41        | 1.34e+08 | 4.33e+06 |      0.69%       |    16.86%     |
|  1  | 64  | 512  |  32  |     [[1, 64, 512], [1, 512, 32]]      | bf16  |       25.8       |       25.93       |      26.13       |        2.06        | 2.10e+06 | 5.12e+04 |      0.01%       |     0.2%      |
|  2  | 64  | 512  |  32  |     [[2, 64, 512], [2, 512, 32]]      | bf16  |      25.91       |       26.19       |      26.48       |        2.13        | 4.19e+06 | 1.02e+05 |      0.02%       |     0.4%      |
|  4  | 64  | 512  |  32  |     [[4, 64, 512], [4, 512, 32]]      | bf16  |      25.74       |       25.95       |      26.16       |        2.26        | 8.39e+06 | 2.05e+05 |      0.04%       |     0.8%      |
|  8  | 64  | 512  |  32  |     [[8, 64, 512], [8, 512, 32]]      | bf16  |       25.9       |       26.03       |      26.17       |        2.51        | 1.68e+07 | 4.10e+05 |      0.09%       |     1.58%     |
| 16  | 64  | 512  |  32  |    [[16, 64, 512], [16, 512, 32]]     | bf16  |      25.63       |       25.86       |      26.19       |        3.02        | 3.36e+07 | 8.19e+05 |      0.17%       |     3.2%      |
| 32  | 64  | 512  |  32  |    [[32, 64, 512], [32, 512, 32]]     | bf16  |       25.4       |       25.51       |      25.75       |        4.05        | 6.71e+07 | 1.64e+06 |      0.35%       |     6.45%     |
| 64  | 64  | 512  |  32  |    [[64, 64, 512], [64, 512, 32]]     | bf16  |      25.52       |       25.68       |      25.86       |        6.1         | 1.34e+08 | 3.28e+06 |       0.7%       |    12.84%     |
| 128 | 64  | 512  |  32  |   [[128, 64, 512], [128, 512, 32]]    | bf16  |      25.52       |       25.58       |      25.66       |       10.19        | 2.68e+08 | 6.55e+06 |      1.39%       |    25.68%     |
|  1  | 128 | 512  |  32  |     [[1, 128, 512], [1, 512, 32]]     | bf16  |      25.66       |       25.89       |      26.01       |        2.11        | 4.19e+06 | 8.60e+04 |      0.02%       |     0.34%     |
|  2  | 128 | 512  |  32  |     [[2, 128, 512], [2, 512, 32]]     | bf16  |      25.87       |       26.04       |      26.25       |        2.22        | 8.39e+06 | 1.72e+05 |      0.04%       |     0.66%     |
|  4  | 128 | 512  |  32  |     [[4, 128, 512], [4, 512, 32]]     | bf16  |      25.83       |       25.96       |      26.12       |        2.43        | 1.68e+07 | 3.44e+05 |      0.09%       |     1.33%     |
|  8  | 128 | 512  |  32  |     [[8, 128, 512], [8, 512, 32]]     | bf16  |      25.79       |       25.91       |      26.28       |        2.86        | 3.36e+07 | 6.88e+05 |      0.17%       |     2.67%     |
| 16  | 128 | 512  |  32  |    [[16, 128, 512], [16, 512, 32]]    | bf16  |      25.63       |       25.74       |       25.9       |        3.72        | 6.71e+07 | 1.38e+06 |      0.35%       |     5.37%     |
| 32  | 128 | 512  |  32  |    [[32, 128, 512], [32, 512, 32]]    | bf16  |      25.82       |       25.92       |      26.15       |        5.44        | 1.34e+08 | 2.75e+06 |      0.69%       |    10.66%     |
| 64  | 128 | 512  |  32  |    [[64, 128, 512], [64, 512, 32]]    | bf16  |      25.52       |       25.62       |      26.02       |        8.88        | 2.68e+08 | 5.51e+06 |      1.39%       |    21.57%     |
| 128 | 128 | 512  |  32  |   [[128, 128, 512], [128, 512, 32]]   | bf16  |      28.54       |       28.81       |      29.28       |       15.76        | 5.37e+08 | 1.10e+07 |      2.49%       |    38.58%     |
|  1  |  1  | 768  |  32  |      [[1, 1, 768], [1, 768, 32]]      | bf16  |      25.37       |       25.56       |      25.78       |        2.03        | 4.92e+04 | 2.54e+04 |       0.0%       |     0.1%      |
|  2  |  1  | 768  |  32  |      [[2, 1, 768], [2, 768, 32]]      | bf16  |      21.06       |       21.35       |      22.12       |        2.06        | 9.83e+04 | 5.08e+04 |       0.0%       |     0.24%     |
|  4  |  1  | 768  |  32  |      [[4, 1, 768], [4, 768, 32]]      | bf16  |      21.17       |       21.3        |      21.54       |        2.13        | 1.97e+05 | 1.02e+05 |       0.0%       |     0.48%     |
|  8  |  1  | 768  |  32  |      [[8, 1, 768], [8, 768, 32]]      | bf16  |      21.16       |       21.34       |      21.45       |        2.25        | 3.93e+05 | 2.03e+05 |       0.0%       |     0.96%     |
| 16  |  1  | 768  |  32  |     [[16, 1, 768], [16, 768, 32]]     | bf16  |      21.25       |       21.39       |      21.58       |        2.51        | 7.86e+05 | 4.06e+05 |       0.0%       |     1.91%     |
| 32  |  1  | 768  |  32  |     [[32, 1, 768], [32, 768, 32]]     | bf16  |      21.12       |       21.32       |      21.56       |        3.02        | 1.57e+06 | 8.12e+05 |      0.01%       |     3.84%     |
| 64  |  1  | 768  |  32  |     [[64, 1, 768], [64, 768, 32]]     | bf16  |      21.16       |       21.29       |      21.37       |        4.03        | 3.15e+06 | 1.62e+06 |      0.02%       |     7.68%     |
| 128 |  1  | 768  |  32  |    [[128, 1, 768], [128, 768, 32]]    | bf16  |      21.37       |       21.48       |      21.59       |        6.06        | 6.29e+06 | 3.25e+06 |      0.04%       |     15.2%     |
|  1  |  2  | 768  |  32  |      [[1, 2, 768], [1, 768, 32]]      | bf16  |      25.25       |       25.41       |      25.56       |        2.03        | 9.83e+04 | 2.62e+04 |       0.0%       |     0.1%      |
|  2  |  2  | 768  |  32  |      [[2, 2, 768], [2, 768, 32]]      | bf16  |      25.67       |       25.8        |      25.97       |        2.07        | 1.97e+05 | 5.24e+04 |       0.0%       |     0.2%      |
|  4  |  2  | 768  |  32  |      [[4, 2, 768], [4, 768, 32]]      | bf16  |      25.52       |       25.64       |      25.84       |        2.13        | 3.93e+05 | 1.05e+05 |       0.0%       |     0.41%     |
|  8  |  2  | 768  |  32  |      [[8, 2, 768], [8, 768, 32]]      | bf16  |      25.69       |       25.75       |      25.95       |        2.26        | 7.86e+05 | 2.09e+05 |       0.0%       |     0.82%     |
| 16  |  2  | 768  |  32  |     [[16, 2, 768], [16, 768, 32]]     | bf16  |      25.62       |       25.75       |      25.87       |        2.52        | 1.57e+06 | 4.19e+05 |      0.01%       |     1.63%     |
| 32  |  2  | 768  |  32  |     [[32, 2, 768], [32, 768, 32]]     | bf16  |      25.53       |       25.69       |      25.85       |        3.05        | 3.15e+06 | 8.38e+05 |      0.02%       |     3.28%     |
| 64  |  2  | 768  |  32  |     [[64, 2, 768], [64, 768, 32]]     | bf16  |       25.5       |       25.67       |      25.83       |        4.09        | 6.29e+06 | 1.68e+06 |      0.03%       |     6.57%     |
| 128 |  2  | 768  |  32  |    [[128, 2, 768], [128, 768, 32]]    | bf16  |      25.45       |       25.56       |       25.7       |        6.19        | 1.26e+07 | 3.35e+06 |      0.07%       |    13.17%     |
|  1  |  4  | 768  |  32  |      [[1, 4, 768], [1, 768, 32]]      | bf16  |      25.28       |       25.57       |      25.97       |        2.03        | 1.97e+05 | 2.78e+04 |       0.0%       |     0.11%     |
|  2  |  4  | 768  |  32  |      [[2, 4, 768], [2, 768, 32]]      | bf16  |      25.43       |       25.49       |      25.53       |        2.07        | 3.93e+05 | 5.56e+04 |       0.0%       |     0.22%     |
|  4  |  4  | 768  |  32  |      [[4, 4, 768], [4, 768, 32]]      | bf16  |      25.38       |       25.57       |      25.73       |        2.14        | 7.86e+05 | 1.11e+05 |       0.0%       |     0.44%     |
|  8  |  4  | 768  |  32  |      [[8, 4, 768], [8, 768, 32]]      | bf16  |       25.7       |       25.82       |      25.91       |        2.28        | 1.57e+06 | 2.22e+05 |      0.01%       |     0.86%     |
| 16  |  4  | 768  |  32  |     [[16, 4, 768], [16, 768, 32]]     | bf16  |      25.61       |       25.76       |      25.87       |        2.56        | 3.15e+06 | 4.44e+05 |      0.02%       |     1.74%     |
| 32  |  4  | 768  |  32  |     [[32, 4, 768], [32, 768, 32]]     | bf16  |      25.48       |       25.62       |      25.78       |        3.11        | 6.29e+06 | 8.89e+05 |      0.03%       |     3.49%     |
| 64  |  4  | 768  |  32  |     [[64, 4, 768], [64, 768, 32]]     | bf16  |      25.45       |       25.54       |       25.7       |        4.22        | 1.26e+07 | 1.78e+06 |      0.07%       |     6.98%     |
| 128 |  4  | 768  |  32  |    [[128, 4, 768], [128, 768, 32]]    | bf16  |      25.26       |       25.48       |      25.68       |        6.44        | 2.52e+07 | 3.56e+06 |      0.13%       |    14.07%     |
|  1  |  8  | 768  |  32  |      [[1, 8, 768], [1, 768, 32]]      | bf16  |      25.29       |       25.5        |      25.67       |        2.04        | 3.93e+05 | 3.10e+04 |       0.0%       |     0.12%     |
|  2  |  8  | 768  |  32  |      [[2, 8, 768], [2, 768, 32]]      | bf16  |      25.49       |       25.65       |       25.8       |        2.08        | 7.86e+05 | 6.20e+04 |       0.0%       |     0.24%     |
|  4  |  8  | 768  |  32  |      [[4, 8, 768], [4, 768, 32]]      | bf16  |      25.22       |       25.41       |      25.69       |        2.15        | 1.57e+06 | 1.24e+05 |      0.01%       |     0.49%     |
|  8  |  8  | 768  |  32  |      [[8, 8, 768], [8, 768, 32]]      | bf16  |      25.25       |       25.44       |      25.79       |        2.31        | 3.15e+06 | 2.48e+05 |      0.02%       |     0.98%     |
| 16  |  8  | 768  |  32  |     [[16, 8, 768], [16, 768, 32]]     | bf16  |       25.5       |       25.64       |      25.83       |        2.62        | 6.29e+06 | 4.96e+05 |      0.03%       |     1.94%     |
| 32  |  8  | 768  |  32  |     [[32, 8, 768], [32, 768, 32]]     | bf16  |      25.45       |       25.69       |       26.1       |        3.24        | 1.26e+07 | 9.91e+05 |      0.07%       |     3.89%     |
| 64  |  8  | 768  |  32  |     [[64, 8, 768], [64, 768, 32]]     | bf16  |       25.5       |       25.66       |      25.78       |        4.48        | 2.52e+07 | 1.98e+06 |      0.13%       |     7.77%     |
| 128 |  8  | 768  |  32  |    [[128, 8, 768], [128, 768, 32]]    | bf16  |      25.48       |       25.66       |      26.08       |        6.96        | 5.03e+07 | 3.96e+06 |      0.26%       |    15.56%     |
|  1  | 32  | 768  |  32  |     [[1, 32, 768], [1, 768, 32]]      | bf16  |       25.6       |       25.72       |      25.88       |        2.06        | 1.57e+06 | 5.02e+04 |      0.01%       |     0.2%      |
|  2  | 32  | 768  |  32  |     [[2, 32, 768], [2, 768, 32]]      | bf16  |      25.53       |       25.73       |      25.96       |        2.13        | 3.15e+06 | 1.00e+05 |      0.02%       |     0.39%     |
|  4  | 32  | 768  |  32  |     [[4, 32, 768], [4, 768, 32]]      | bf16  |      25.42       |       25.65       |      25.94       |        2.25        | 6.29e+06 | 2.01e+05 |      0.03%       |     0.79%     |
|  8  | 32  | 768  |  32  |     [[8, 32, 768], [8, 768, 32]]      | bf16  |      25.64       |       25.9        |      26.21       |        2.5         | 1.26e+07 | 4.01e+05 |      0.06%       |     1.57%     |
| 16  | 32  | 768  |  32  |    [[16, 32, 768], [16, 768, 32]]     | bf16  |       25.7       |       25.97       |      26.15       |        3.0         | 2.52e+07 | 8.03e+05 |      0.13%       |     3.12%     |
| 32  | 32  | 768  |  32  |    [[32, 32, 768], [32, 768, 32]]     | bf16  |      25.68       |       25.77       |      25.88       |        4.01        | 5.03e+07 | 1.61e+06 |      0.26%       |     6.25%     |
| 64  | 32  | 768  |  32  |    [[64, 32, 768], [64, 768, 32]]     | bf16  |      25.51       |       25.59       |      25.72       |        6.01        | 1.01e+08 | 3.21e+06 |      0.52%       |    12.59%     |
| 128 | 32  | 768  |  32  |   [[128, 32, 768], [128, 768, 32]]    | bf16  |      25.62       |       25.86       |      26.06       |       10.03        | 2.01e+08 | 6.42e+06 |      1.04%       |    25.07%     |
|  1  | 64  | 768  |  32  |     [[1, 64, 768], [1, 768, 32]]      | bf16  |      25.73       |       25.89       |      26.13       |        2.09        | 3.15e+06 | 7.58e+04 |      0.02%       |     0.29%     |
|  2  | 64  | 768  |  32  |     [[2, 64, 768], [2, 768, 32]]      | bf16  |      25.74       |       26.01       |      26.29       |        2.19        | 6.29e+06 | 1.52e+05 |      0.03%       |     0.59%     |
|  4  | 64  | 768  |  32  |     [[4, 64, 768], [4, 768, 32]]      | bf16  |      25.86       |       26.05       |      26.25       |        2.38        | 1.26e+07 | 3.03e+05 |      0.06%       |     1.17%     |
|  8  | 64  | 768  |  32  |     [[8, 64, 768], [8, 768, 32]]      | bf16  |      25.64       |       25.8        |      25.89       |        2.76        | 2.52e+07 | 6.06e+05 |      0.13%       |     2.36%     |
| 16  | 64  | 768  |  32  |    [[16, 64, 768], [16, 768, 32]]     | bf16  |      25.85       |       26.02       |      26.26       |        3.52        | 5.03e+07 | 1.21e+06 |      0.26%       |     4.69%     |
| 32  | 64  | 768  |  32  |    [[32, 64, 768], [32, 768, 32]]     | bf16  |      25.72       |       25.79       |      25.93       |        5.03        | 1.01e+08 | 2.42e+06 |      0.52%       |     9.43%     |
| 64  | 64  | 768  |  32  |    [[64, 64, 768], [64, 768, 32]]     | bf16  |      25.43       |       25.62       |      25.95       |        8.06        | 2.01e+08 | 4.85e+06 |      1.05%       |    19.07%     |
| 128 | 64  | 768  |  32  |   [[128, 64, 768], [128, 768, 32]]    | bf16  |      25.55       |       25.69       |      25.78       |       14.12        | 4.03e+08 | 9.70e+06 |      2.08%       |    37.96%     |
|  1  | 128 | 768  |  32  |     [[1, 128, 768], [1, 768, 32]]     | bf16  |      25.86       |       25.93       |      25.99       |        2.16        | 6.29e+06 | 1.27e+05 |      0.03%       |     0.49%     |
|  2  | 128 | 768  |  32  |     [[2, 128, 768], [2, 768, 32]]     | bf16  |      25.74       |       25.89       |      26.06       |        2.32        | 1.26e+07 | 2.54e+05 |      0.06%       |     0.99%     |
|  4  | 128 | 768  |  32  |     [[4, 128, 768], [4, 768, 32]]     | bf16  |      25.78       |       25.93       |      26.14       |        2.63        | 2.52e+07 | 5.08e+05 |      0.13%       |     1.97%     |
|  8  | 128 | 768  |  32  |     [[8, 128, 768], [8, 768, 32]]     | bf16  |      25.88       |       26.05       |       26.2       |        3.27        | 5.03e+07 | 1.02e+06 |      0.26%       |     3.93%     |
| 16  | 128 | 768  |  32  |    [[16, 128, 768], [16, 768, 32]]    | bf16  |       25.7       |       25.91       |      26.02       |        4.54        | 1.01e+08 | 2.03e+06 |      0.52%       |     7.91%     |
| 32  | 128 | 768  |  32  |    [[32, 128, 768], [32, 768, 32]]    | bf16  |      25.72       |       25.88       |      26.04       |        7.08        | 2.01e+08 | 4.06e+06 |      1.04%       |     15.8%     |
| 64  | 128 | 768  |  32  |    [[64, 128, 768], [64, 768, 32]]    | bf16  |      25.55       |       25.68       |       25.8       |       12.16        | 4.03e+08 | 8.13e+06 |      2.08%       |    31.81%     |
| 128 | 128 | 768  |  32  |   [[128, 128, 768], [128, 768, 32]]   | bf16  |      28.68       |       28.82       |      29.01       |       22.32        | 8.05e+08 | 1.63e+07 |      3.71%       |    56.67%     |
|  1  |  1  | 2048 |  32  |     [[1, 1, 2048], [1, 2048, 32]]     | bf16  |      25.36       |       25.47       |       25.6       |        2.08        | 1.31e+05 | 6.76e+04 |       0.0%       |     0.27%     |
|  2  |  1  | 2048 |  32  |     [[2, 1, 2048], [2, 2048, 32]]     | bf16  |      20.99       |       21.07       |      21.17       |        2.17        | 2.62e+05 | 1.35e+05 |       0.0%       |     0.64%     |
|  4  |  1  | 2048 |  32  |     [[4, 1, 2048], [4, 2048, 32]]     | bf16  |      21.25       |       21.33       |       21.5       |        2.34        | 5.24e+05 | 2.70e+05 |       0.0%       |     1.27%     |
|  8  |  1  | 2048 |  32  |     [[8, 1, 2048], [8, 2048, 32]]     | bf16  |      21.28       |       21.35       |      21.51       |        2.68        | 1.05e+06 | 5.41e+05 |      0.01%       |     2.54%     |
| 16  |  1  | 2048 |  32  |    [[16, 1, 2048], [16, 2048, 32]]    | bf16  |      21.31       |       21.42       |      21.48       |        3.35        | 2.10e+06 | 1.08e+06 |      0.01%       |     5.08%     |
| 32  |  1  | 2048 |  32  |    [[32, 1, 2048], [32, 2048, 32]]    | bf16  |      21.37       |       21.5        |      21.65       |        4.7         | 4.19e+06 | 2.16e+06 |      0.03%       |    10.12%     |
| 64  |  1  | 2048 |  32  |    [[64, 1, 2048], [64, 2048, 32]]    | bf16  |      21.32       |       21.45       |      21.66       |        7.41        | 8.39e+06 | 4.33e+06 |      0.05%       |     20.3%     |
| 128 |  1  | 2048 |  32  |   [[128, 1, 2048], [128, 2048, 32]]   | bf16  |      28.28       |       28.38       |      28.45       |       12.82        | 1.68e+07 | 8.65e+06 |      0.08%       |     30.6%     |
|  1  |  2  | 2048 |  32  |     [[1, 2, 2048], [1, 2048, 32]]     | bf16  |      25.56       |       25.66       |      25.78       |        2.09        | 2.62e+05 | 6.97e+04 |       0.0%       |     0.27%     |
|  2  |  2  | 2048 |  32  |     [[2, 2, 2048], [2, 2048, 32]]     | bf16  |      25.28       |       25.63       |      25.93       |        2.17        | 5.24e+05 | 1.39e+05 |       0.0%       |     0.55%     |
|  4  |  2  | 2048 |  32  |     [[4, 2, 2048], [4, 2048, 32]]     | bf16  |      25.57       |       25.76       |      25.92       |        2.35        | 1.05e+06 | 2.79e+05 |      0.01%       |     1.09%     |
|  8  |  2  | 2048 |  32  |     [[8, 2, 2048], [8, 2048, 32]]     | bf16  |      25.54       |       25.78       |      26.07       |        2.7         | 2.10e+06 | 5.58e+05 |      0.01%       |     2.18%     |
| 16  |  2  | 2048 |  32  |    [[16, 2, 2048], [16, 2048, 32]]    | bf16  |      25.56       |       25.76       |      26.09       |        3.39        | 4.19e+06 | 1.12e+06 |      0.02%       |     4.36%     |
| 32  |  2  | 2048 |  32  |    [[32, 2, 2048], [32, 2048, 32]]    | bf16  |      25.63       |       25.82       |      26.12       |        4.79        | 8.39e+06 | 2.23e+06 |      0.04%       |     8.7%      |
| 64  |  2  | 2048 |  32  |    [[64, 2, 2048], [64, 2048, 32]]    | bf16  |      25.42       |       25.62       |      25.86       |        7.58        | 1.68e+07 | 4.46e+06 |      0.09%       |    17.55%     |
| 128 |  2  | 2048 |  32  |   [[128, 2, 2048], [128, 2048, 32]]   | bf16  |      25.51       |       25.68       |      25.81       |       13.15        | 3.36e+07 | 8.92e+06 |      0.17%       |    34.97%     |
|  1  |  4  | 2048 |  32  |     [[1, 4, 2048], [1, 2048, 32]]     | bf16  |      25.38       |       25.51       |      25.71       |        2.09        | 5.24e+05 | 7.39e+04 |       0.0%       |     0.29%     |
|  2  |  4  | 2048 |  32  |     [[2, 4, 2048], [2, 2048, 32]]     | bf16  |      25.51       |       25.62       |      25.84       |        2.18        | 1.05e+06 | 1.48e+05 |      0.01%       |     0.58%     |
|  4  |  4  | 2048 |  32  |     [[4, 4, 2048], [4, 2048, 32]]     | bf16  |      25.47       |       25.66       |      25.86       |        2.37        | 2.10e+06 | 2.95e+05 |      0.01%       |     1.16%     |
