Test Case: H20SXM_aten_sub
|   M   |   N   |  B  |             input_shape              | dtype | duration_min(us) | duration_mean(us) | duration_max(us) | theory_latency(us) |  flops   |    io    | flops_efficiency | io_efficiency |
|   1   |  32   | N/A |           [[1, 32], [32]]            | bf16  |       1.59       |       1.62        |       1.66       |        2.0         | 3.20e+01 | 9.60e+01 |       0.0%       |     0.0%      |
|   2   |  32   | N/A |           [[2, 32], [32]]            | bf16  |       1.67       |        1.7        |       1.72       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   4   |  32   | N/A |           [[4, 32], [32]]            | bf16  |       1.66       |       1.69        |       1.72       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   8   |  32   | N/A |           [[8, 32], [32]]            | bf16  |       1.95       |       1.98        |       2.01       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.02%     |
|  16   |  32   | N/A |           [[16, 32], [32]]           | bf16  |       2.61       |       2.65        |       2.69       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.03%     |
|  32   |  32   | N/A |           [[32, 32], [32]]           | bf16  |       2.56       |       2.59        |       2.62       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.06%     |
|  64   |  32   | N/A |           [[64, 32], [32]]           | bf16  |       2.63       |       2.65        |       2.67       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.12%     |
|  128  |  32   | N/A |          [[128, 32], [32]]           | bf16  |       2.69       |       2.73        |       2.77       |        2.01        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.23%     |
|  256  |  32   | N/A |          [[256, 32], [32]]           | bf16  |       2.72       |       2.75        |       2.77       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.45%     |
|  512  |  32   | N/A |          [[512, 32], [32]]           | bf16  |       2.71       |       2.74        |       2.78       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.91%     |
| 1024  |  32   | N/A |          [[1024, 32], [32]]          | bf16  |       2.74       |       2.77        |       2.8        |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.79%     |
| 2048  |  32   | N/A |          [[2048, 32], [32]]          | bf16  |       2.77       |        2.8        |       2.83       |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.55%     |
| 4096  |  32   | N/A |          [[4096, 32], [32]]          | bf16  |       2.87       |       2.89        |       2.91       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.85%     |
| 8192  |  32   | N/A |          [[8192, 32], [32]]          | bf16  |       3.06       |       3.08        |       3.1        |        2.49        | 2.62e+05 | 7.86e+05 |      0.19%       |    12.85%     |
| 16384 |  32   | N/A |         [[16384, 32], [32]]          | bf16  |       4.04       |       4.09        |       4.14       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.47%     |
| 32768 |  32   | N/A |         [[32768, 32], [32]]          | bf16  |       5.75       |        5.8        |       5.86       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.35%     |
|   1   |  64   | N/A |           [[1, 64], [64]]            | bf16  |       1.67       |       1.72        |       1.77       |        2.0         | 6.40e+01 | 1.92e+02 |       0.0%       |     0.01%     |
|   2   |  64   | N/A |           [[2, 64], [64]]            | bf16  |       1.87       |        1.9        |       1.94       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   4   |  64   | N/A |           [[4, 64], [64]]            | bf16  |       2.06       |        2.1        |       2.14       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.02%     |
|   8   |  64   | N/A |           [[8, 64], [64]]            | bf16  |       2.5        |       2.53        |       2.56       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.03%     |
|  16   |  64   | N/A |           [[16, 64], [64]]           | bf16  |       2.59       |       2.62        |       2.65       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.06%     |
|  32   |  64   | N/A |           [[32, 64], [64]]           | bf16  |       2.61       |       2.64        |       2.68       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.12%     |
|  64   |  64   | N/A |           [[64, 64], [64]]           | bf16  |       2.73       |       2.75        |       2.77       |        2.01        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.23%     |
|  128  |  64   | N/A |          [[128, 64], [64]]           | bf16  |       2.72       |       2.75        |       2.77       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.45%     |
|  256  |  64   | N/A |          [[256, 64], [64]]           | bf16  |       2.72       |       2.75        |       2.78       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.9%      |
|  512  |  64   | N/A |          [[512, 64], [64]]           | bf16  |       2.77       |       2.81        |       2.85       |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.77%     |
| 1024  |  64   | N/A |          [[1024, 64], [64]]          | bf16  |       2.77       |        2.8        |       2.83       |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.55%     |
| 2048  |  64   | N/A |          [[2048, 64], [64]]          | bf16  |       2.87       |        2.9        |       2.95       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.85%     |
| 4096  |  64   | N/A |          [[4096, 64], [64]]          | bf16  |       3.06       |       3.08        |       3.11       |        2.49        | 2.62e+05 | 7.86e+05 |      0.19%       |    12.85%     |
| 8192  |  64   | N/A |          [[8192, 64], [64]]          | bf16  |       4.08       |       4.12        |       4.16       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.28%     |
| 16384 |  64   | N/A |         [[16384, 64], [64]]          | bf16  |       5.76       |       5.78        |       5.81       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.31%     |
| 32768 |  64   | N/A |         [[32768, 64], [64]]          | bf16  |       9.25       |       9.33        |       9.41       |        5.93        | 2.10e+06 | 6.29e+06 |      0.52%       |    34.01%     |
|   1   |  128  | N/A |          [[1, 128], [128]]           | bf16  |       1.71       |       1.74        |       1.78       |        2.0         | 1.28e+02 | 3.84e+02 |       0.0%       |     0.01%     |
|   2   |  128  | N/A |          [[2, 128], [128]]           | bf16  |       2.08       |       2.11        |       2.16       |        2.0         | 2.56e+02 | 7.68e+02 |       0.0%       |     0.02%     |
|   4   |  128  | N/A |          [[4, 128], [128]]           | bf16  |       2.53       |       2.55        |       2.57       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.03%     |
|   8   |  128  | N/A |          [[8, 128], [128]]           | bf16  |       2.65       |       2.67        |       2.69       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.06%     |
|  16   |  128  | N/A |          [[16, 128], [128]]          | bf16  |       2.61       |       2.64        |       2.67       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.12%     |
|  32   |  128  | N/A |          [[32, 128], [128]]          | bf16  |       2.68       |       2.71        |       2.74       |        2.01        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.23%     |
|  64   |  128  | N/A |          [[64, 128], [128]]          | bf16  |       2.73       |       2.74        |       2.76       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.45%     |
|  128  |  128  | N/A |         [[128, 128], [128]]          | bf16  |       2.71       |       2.75        |       2.79       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.91%     |
|  256  |  128  | N/A |         [[256, 128], [128]]          | bf16  |       2.78       |        2.8        |       2.82       |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.77%     |
|  512  |  128  | N/A |         [[512, 128], [128]]          | bf16  |       2.8        |       2.83        |       2.86       |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.51%     |
| 1024  |  128  | N/A |         [[1024, 128], [128]]         | bf16  |       2.88       |       2.91        |       2.94       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.83%     |
| 2048  |  128  | N/A |         [[2048, 128], [128]]         | bf16  |       3.05       |       3.08        |       3.11       |        2.49        | 2.62e+05 | 7.86e+05 |       0.2%       |    12.89%     |
| 4096  |  128  | N/A |         [[4096, 128], [128]]         | bf16  |       4.08       |       4.11        |       4.13       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.28%     |
| 8192  |  128  | N/A |         [[8192, 128], [128]]         | bf16  |       5.75       |       5.78        |       5.82       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.35%     |
| 16384 |  128  | N/A |        [[16384, 128], [128]]         | bf16  |       9.24       |       9.29        |       9.34       |        5.93        | 2.10e+06 | 6.29e+06 |      0.52%       |    34.04%     |
| 32768 |  128  | N/A |        [[32768, 128], [128]]         | bf16  |      16.28       |       16.31       |      16.34       |        9.86        | 4.19e+06 | 1.26e+07 |      0.59%       |    38.65%     |
|   1   |  512  | N/A |          [[1, 512], [512]]           | bf16  |       1.72       |       1.75        |       1.78       |        2.0         | 5.12e+02 | 1.54e+03 |       0.0%       |     0.04%     |
|   2   |  512  | N/A |          [[2, 512], [512]]           | bf16  |       2.67       |        2.7        |       2.73       |        2.0         | 1.02e+03 | 3.07e+03 |       0.0%       |     0.06%     |
|   4   |  512  | N/A |          [[4, 512], [512]]           | bf16  |       2.65       |       2.69        |       2.73       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.12%     |
|   8   |  512  | N/A |          [[8, 512], [512]]           | bf16  |       2.69       |       2.71        |       2.74       |        2.01        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.23%     |
|  16   |  512  | N/A |          [[16, 512], [512]]          | bf16  |       2.73       |       2.75        |       2.78       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.45%     |
|  32   |  512  | N/A |          [[32, 512], [512]]          | bf16  |       2.73       |       2.75        |       2.77       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.9%      |
|  64   |  512  | N/A |          [[64, 512], [512]]          | bf16  |       2.77       |        2.8        |       2.83       |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.77%     |
|  128  |  512  | N/A |         [[128, 512], [512]]          | bf16  |       2.84       |       2.87        |       2.9        |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.46%     |
|  256  |  512  | N/A |         [[256, 512], [512]]          | bf16  |       2.92       |       2.94        |       2.95       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.73%     |
|  512  |  512  | N/A |         [[512, 512], [512]]          | bf16  |       3.09       |       3.11        |       3.14       |        2.49        | 2.62e+05 | 7.86e+05 |      0.19%       |    12.73%     |
| 1024  |  512  | N/A |         [[1024, 512], [512]]         | bf16  |       4.06       |        4.1        |       4.15       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.37%     |
| 2048  |  512  | N/A |         [[2048, 512], [512]]         | bf16  |       5.76       |       5.79        |       5.82       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.31%     |
| 4096  |  512  | N/A |         [[4096, 512], [512]]         | bf16  |       9.25       |       9.28        |       9.32       |        5.93        | 2.10e+06 | 6.29e+06 |      0.52%       |    34.01%     |
| 8192  |  512  | N/A |         [[8192, 512], [512]]         | bf16  |      16.33       |       16.35       |      16.38       |        9.86        | 4.19e+06 | 1.26e+07 |      0.58%       |    38.53%     |
| 16384 |  512  | N/A |        [[16384, 512], [512]]         | bf16  |      31.35       |       31.44       |      31.51       |       17.73        | 8.39e+06 | 2.52e+07 |      0.61%       |    40.14%     |
| 32768 |  512  | N/A |        [[32768, 512], [512]]         | bf16  |      70.71       |       70.8        |      70.88       |       33.46        | 1.68e+07 | 5.03e+07 |      0.54%       |    35.59%     |
|   1   |  768  | N/A |          [[1, 768], [768]]           | bf16  |       1.82       |       1.87        |       1.93       |        2.0         | 7.68e+02 | 2.30e+03 |       0.0%       |     0.06%     |
|   2   |  768  | N/A |          [[2, 768], [768]]           | bf16  |       2.68       |       2.69        |       2.7        |        2.0         | 1.54e+03 | 4.61e+03 |       0.0%       |     0.09%     |
|   4   |  768  | N/A |          [[4, 768], [768]]           | bf16  |       2.66       |        2.7        |       2.74       |        2.01        | 3.07e+03 | 9.22e+03 |       0.0%       |     0.17%     |
|   8   |  768  | N/A |          [[8, 768], [768]]           | bf16  |       2.72       |       2.75        |       2.78       |        2.01        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.34%     |
|  16   |  768  | N/A |          [[16, 768], [768]]          | bf16  |       2.7        |       2.73        |       2.77       |        2.02        | 1.23e+04 | 3.69e+04 |      0.01%       |     0.68%     |
|  32   |  768  | N/A |          [[32, 768], [768]]          | bf16  |       2.79       |        2.8        |       2.81       |        2.05        | 2.46e+04 | 7.37e+04 |      0.02%       |     1.32%     |
|  64   |  768  | N/A |          [[64, 768], [768]]          | bf16  |       2.82       |       2.85        |       2.88       |        2.09        | 4.92e+04 | 1.47e+05 |      0.04%       |     2.61%     |
|  128  |  768  | N/A |         [[128, 768], [768]]          | bf16  |       2.87       |       2.89        |       2.92       |        2.18        | 9.83e+04 | 2.95e+05 |      0.08%       |     5.14%     |
|  256  |  768  | N/A |         [[256, 768], [768]]          | bf16  |       3.03       |       3.07        |       3.11       |        2.37        | 1.97e+05 | 5.90e+05 |      0.15%       |     9.73%     |
|  512  |  768  | N/A |         [[512, 768], [768]]          | bf16  |       3.47       |        3.5        |       3.52       |        2.74        | 3.93e+05 | 1.18e+06 |      0.26%       |     17.0%     |
| 1024  |  768  | N/A |         [[1024, 768], [768]]         | bf16  |       5.01       |       5.03        |       5.05       |        3.47        | 7.86e+05 | 2.36e+06 |      0.36%       |    23.55%     |
| 2048  |  768  | N/A |         [[2048, 768], [768]]         | bf16  |       7.5        |       7.53        |       7.55       |        4.95        | 1.57e+06 | 4.72e+06 |      0.48%       |    31.46%     |
| 4096  |  768  | N/A |         [[4096, 768], [768]]         | bf16  |      12.74       |       12.78       |      12.83       |        7.9         | 3.15e+06 | 9.44e+06 |      0.56%       |    37.04%     |
| 8192  |  768  | N/A |         [[8192, 768], [768]]         | bf16  |      24.09       |       24.12       |      24.16       |        13.8        | 6.29e+06 | 1.89e+07 |      0.59%       |    39.17%     |
| 16384 |  768  | N/A |        [[16384, 768], [768]]         | bf16  |      52.12       |       52.18       |      52.25       |       25.59        | 1.26e+07 | 3.77e+07 |      0.55%       |    36.21%     |
| 32768 |  768  | N/A |        [[32768, 768], [768]]         | bf16  |      104.4       |      104.45       |      104.5       |       49.19        | 2.52e+07 | 7.55e+07 |      0.55%       |    36.16%     |
|   1   | 2048  | N/A |         [[1, 2048], [2048]]          | bf16  |       1.76       |       1.79        |       1.82       |        2.0         | 2.05e+03 | 6.14e+03 |       0.0%       |     0.17%     |
|   2   | 2048  | N/A |         [[2, 2048], [2048]]          | bf16  |       2.71       |       2.73        |       2.76       |        2.01        | 4.10e+03 | 1.23e+04 |       0.0%       |     0.23%     |
|   4   | 2048  | N/A |         [[4, 2048], [2048]]          | bf16  |       2.72       |       2.74        |       2.77       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.45%     |
|   8   | 2048  | N/A |         [[8, 2048], [2048]]          | bf16  |       2.73       |       2.75        |       2.77       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.9%      |
|  16   | 2048  | N/A |         [[16, 2048], [2048]]         | bf16  |       2.77       |        2.8        |       2.83       |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.77%     |
|  32   | 2048  | N/A |         [[32, 2048], [2048]]         | bf16  |       2.84       |       2.87        |       2.89       |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.46%     |
|  64   | 2048  | N/A |         [[64, 2048], [2048]]         | bf16  |       2.88       |        2.9        |       2.93       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.83%     |
|  128  | 2048  | N/A |        [[128, 2048], [2048]]         | bf16  |       3.11       |       3.14        |       3.18       |        2.49        | 2.62e+05 | 7.86e+05 |      0.19%       |    12.64%     |
|  256  | 2048  | N/A |        [[256, 2048], [2048]]         | bf16  |       4.06       |       4.09        |       4.13       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.37%     |
|  512  | 2048  | N/A |        [[512, 2048], [2048]]         | bf16  |       5.79       |       5.81        |       5.84       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.17%     |
| 1024  | 2048  | N/A |        [[1024, 2048], [2048]]        | bf16  |       9.23       |       9.28        |       9.34       |        5.93        | 2.10e+06 | 6.29e+06 |      0.52%       |    34.08%     |
| 2048  | 2048  | N/A |        [[2048, 2048], [2048]]        | bf16  |      16.23       |       16.26       |       16.3       |        9.86        | 4.19e+06 | 1.26e+07 |      0.59%       |    38.76%     |
| 4096  | 2048  | N/A |        [[4096, 2048], [2048]]        | bf16  |      31.35       |       31.4        |      31.46       |       17.73        | 8.39e+06 | 2.52e+07 |      0.61%       |    40.14%     |
| 8192  | 2048  | N/A |        [[8192, 2048], [2048]]        | bf16  |      70.67       |       70.74       |      70.81       |       33.46        | 1.68e+07 | 5.03e+07 |      0.54%       |    35.61%     |
| 16384 | 2048  | N/A |       [[16384, 2048], [2048]]        | bf16  |      138.02      |      138.06       |      138.1       |       64.91        | 3.36e+07 | 1.01e+08 |      0.55%       |    36.47%     |
| 32768 | 2048  | N/A |       [[32768, 2048], [2048]]        | bf16  |      272.56      |      272.64       |      272.72      |       127.83       | 6.71e+07 | 2.01e+08 |      0.56%       |    36.93%     |
|   1   | 3072  | N/A |         [[1, 3072], [3072]]          | bf16  |       1.77       |       1.81        |       1.86       |        2.01        | 3.07e+03 | 9.22e+03 |       0.0%       |     0.26%     |
|   2   | 3072  | N/A |         [[2, 3072], [3072]]          | bf16  |       2.69       |       2.73        |       2.78       |        2.01        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.34%     |
|   4   | 3072  | N/A |         [[4, 3072], [3072]]          | bf16  |       2.7        |       2.73        |       2.77       |        2.02        | 1.23e+04 | 3.69e+04 |      0.01%       |     0.68%     |
|   8   | 3072  | N/A |         [[8, 3072], [3072]]          | bf16  |       2.75       |       2.81        |       2.87       |        2.05        | 2.46e+04 | 7.37e+04 |      0.02%       |     1.34%     |
|  16   | 3072  | N/A |         [[16, 3072], [3072]]         | bf16  |       2.77       |       2.79        |       2.82       |        2.09        | 4.92e+04 | 1.47e+05 |      0.04%       |     2.66%     |
|  32   | 3072  | N/A |         [[32, 3072], [3072]]         | bf16  |       2.85       |       2.88        |       2.9        |        2.18        | 9.83e+04 | 2.95e+05 |      0.08%       |     5.17%     |
|  64   | 3072  | N/A |         [[64, 3072], [3072]]         | bf16  |       2.96       |       2.99        |       3.01       |        2.37        | 1.97e+05 | 5.90e+05 |      0.15%       |     9.96%     |
|  128  | 3072  | N/A |        [[128, 3072], [3072]]         | bf16  |       3.43       |       3.45        |       3.47       |        2.74        | 3.93e+05 | 1.18e+06 |      0.26%       |     17.2%     |
|  256  | 3072  | N/A |        [[256, 3072], [3072]]         | bf16  |       5.03       |       5.08        |       5.14       |        3.47        | 7.86e+05 | 2.36e+06 |      0.36%       |    23.45%     |
|  512  | 3072  | N/A |        [[512, 3072], [3072]]         | bf16  |       7.51       |       7.55        |       7.6        |        4.95        | 1.57e+06 | 4.72e+06 |      0.48%       |    31.42%     |
| 1024  | 3072  | N/A |        [[1024, 3072], [3072]]        | bf16  |      12.71       |       12.75       |      12.78       |        7.9         | 3.15e+06 | 9.44e+06 |      0.56%       |    37.13%     |
| 2048  | 3072  | N/A |        [[2048, 3072], [3072]]        | bf16  |       24.1       |       24.13       |      24.17       |        13.8        | 6.29e+06 | 1.89e+07 |      0.59%       |    39.16%     |
| 4096  | 3072  | N/A |        [[4096, 3072], [3072]]        | bf16  |      52.09       |       52.16       |      52.22       |       25.59        | 1.26e+07 | 3.77e+07 |      0.55%       |    36.23%     |
| 8192  | 3072  | N/A |        [[8192, 3072], [3072]]        | bf16  |      104.33      |      104.46       |      104.57      |       49.19        | 2.52e+07 | 7.55e+07 |      0.55%       |    36.18%     |
| 16384 | 3072  | N/A |       [[16384, 3072], [3072]]        | bf16  |      205.34      |       205.4       |      205.47      |       96.37        | 5.03e+07 | 1.51e+08 |      0.56%       |    36.77%     |
| 32768 | 3072  | N/A |       [[32768, 3072], [3072]]        | bf16  |      407.14      |       407.2       |      407.26      |       190.74       | 1.01e+08 | 3.02e+08 |      0.56%       |    37.09%     |
|   1   | 4096  | N/A |         [[1, 4096], [4096]]          | bf16  |       1.79       |       1.82        |       1.85       |        2.01        | 4.10e+03 | 1.23e+04 |      0.01%       |     0.34%     |
|   2   | 4096  | N/A |         [[2, 4096], [4096]]          | bf16  |       2.71       |       2.74        |       2.77       |        2.02        | 8.19e+03 | 2.46e+04 |      0.01%       |     0.45%     |
|   4   | 4096  | N/A |         [[4, 4096], [4096]]          | bf16  |       2.71       |       2.74        |       2.77       |        2.03        | 1.64e+04 | 4.92e+04 |      0.01%       |     0.91%     |
|   8   | 4096  | N/A |         [[8, 4096], [4096]]          | bf16  |       2.77       |       2.79        |       2.8        |        2.06        | 3.28e+04 | 9.83e+04 |      0.03%       |     1.77%     |
|  16   | 4096  | N/A |         [[16, 4096], [4096]]         | bf16  |       2.79       |       2.83        |       2.88       |        2.12        | 6.55e+04 | 1.97e+05 |      0.05%       |     3.52%     |
|  32   | 4096  | N/A |         [[32, 4096], [4096]]         | bf16  |       2.93       |       2.96        |       2.98       |        2.25        | 1.31e+05 | 3.93e+05 |       0.1%       |     6.71%     |
|  64   | 4096  | N/A |         [[64, 4096], [4096]]         | bf16  |       3.08       |       3.11        |       3.13       |        2.49        | 2.62e+05 | 7.86e+05 |      0.19%       |    12.77%     |
|  128  | 4096  | N/A |        [[128, 4096], [4096]]         | bf16  |       4.1        |       4.13        |       4.16       |        2.98        | 5.24e+05 | 1.57e+06 |      0.29%       |    19.18%     |
|  256  | 4096  | N/A |        [[256, 4096], [4096]]         | bf16  |       5.81       |       5.82        |       5.84       |        3.97        | 1.05e+06 | 3.15e+06 |      0.41%       |    27.07%     |
|  512  | 4096  | N/A |        [[512, 4096], [4096]]         | bf16  |       9.26       |       9.28        |       9.3        |        5.93        | 2.10e+06 | 6.29e+06 |      0.51%       |    33.97%     |
| 1024  | 4096  | N/A |        [[1024, 4096], [4096]]        | bf16  |      16.22       |       16.26       |       16.3       |        9.86        | 4.19e+06 | 1.26e+07 |      0.59%       |    38.79%     |
| 2048  | 4096  | N/A |        [[2048, 4096], [4096]]        | bf16  |      31.29       |       31.35       |      31.42       |       17.73        | 8.39e+06 | 2.52e+07 |      0.61%       |    40.21%     |
| 4096  | 4096  | N/A |        [[4096, 4096], [4096]]        | bf16  |      70.65       |       70.72       |      70.78       |       33.46        | 1.68e+07 | 5.03e+07 |      0.54%       |    35.62%     |
| 8192  | 4096  | N/A |        [[8192, 4096], [4096]]        | bf16  |      137.95      |      138.07       |      138.2       |       64.91        | 3.36e+07 | 1.01e+08 |      0.55%       |    36.49%     |
| 16384 | 4096  | N/A |       [[16384, 4096], [4096]]        | bf16  |      272.49      |      272.57       |      272.65      |       127.83       | 6.71e+07 | 2.01e+08 |      0.56%       |    36.94%     |
| 32768 | 4096  | N/A |       [[32768, 4096], [4096]]        | bf16  |      541.71      |      541.77       |      541.83      |       253.66       | 1.34e+08 | 4.03e+08 |      0.56%       |    37.17%     |
|   1   | 5120  | N/A |         [[1, 5120], [5120]]          | bf16  |       1.79       |       1.83        |       1.87       |        2.01        | 5.12e+03 | 1.54e+04 |      0.01%       |     0.43%     |
|   2   | 5120  | N/A |         [[2, 5120], [5120]]          | bf16  |       2.65       |       2.69        |       2.74       |        2.02        | 1.02e+04 | 3.07e+04 |      0.01%       |     0.58%     |
|   4   | 5120  | N/A |         [[4, 5120], [5120]]          | bf16  |       2.75       |       2.77        |       2.8        |        2.04        | 2.05e+04 | 6.14e+04 |      0.02%       |     1.12%     |
|   8   | 5120  | N/A |         [[8, 5120], [5120]]          | bf16  |       2.75       |       2.78        |       2.81       |        2.08        | 4.10e+04 | 1.23e+05 |      0.03%       |     2.23%     |
|  16   | 5120  | N/A |         [[16, 5120], [5120]]         | bf16  |       2.81       |       2.83        |       2.86       |        2.15        | 8.19e+04 | 2.46e+05 |      0.07%       |     4.37%     |
|  32   | 5120  | N/A |         [[32, 5120], [5120]]         | bf16  |       2.93       |       2.96        |       2.99       |        2.31        | 1.64e+05 | 4.92e+05 |      0.13%       |     8.39%     |
|  64   | 5120  | N/A |         [[64, 5120], [5120]]         | bf16  |       3.29       |       3.31        |       3.33       |        2.61        | 3.28e+05 | 9.83e+05 |      0.23%       |    14.94%     |
|  128  | 5120  | N/A |        [[128, 5120], [5120]]         | bf16  |       4.5        |       4.53        |       4.57       |        3.23        | 6.55e+05 | 1.97e+06 |      0.33%       |    21.85%     |
|  256  | 5120  | N/A |        [[256, 5120], [5120]]         | bf16  |       6.65       |        6.7        |       6.76       |        4.46        | 1.31e+06 | 3.93e+06 |      0.45%       |    29.57%     |
|  512  | 5120  | N/A |        [[512, 5120], [5120]]         | bf16  |      11.01       |       11.06       |      11.12       |        6.92        | 2.62e+06 | 7.86e+06 |      0.54%       |    35.71%     |
| 1024  | 5120  | N/A |        [[1024, 5120], [5120]]        | bf16  |      20.28       |       20.33       |      20.39       |       11.83        | 5.24e+06 | 1.57e+07 |      0.59%       |    38.78%     |
| 2048  | 5120  | N/A |        [[2048, 5120], [5120]]        | bf16  |      39.39       |       39.45       |       39.5       |       21.66        | 1.05e+07 | 3.15e+07 |      0.61%       |    39.93%     |
| 4096  | 5120  | N/A |        [[4096, 5120], [5120]]        | bf16  |       87.5       |       87.54       |      87.59       |       41.32        | 2.10e+07 | 6.29e+07 |      0.54%       |    35.95%     |
| 8192  | 5120  | N/A |        [[8192, 5120], [5120]]        | bf16  |      171.52      |      171.65       |      171.76      |       80.64        | 4.19e+07 | 1.26e+08 |      0.56%       |    36.68%     |
| 16384 | 5120  | N/A |       [[16384, 5120], [5120]]        | bf16  |      339.67      |      339.75       |      339.81      |       159.29       | 8.39e+07 | 2.52e+08 |      0.56%       |    37.04%     |
| 32768 | 5120  | N/A |       [[32768, 5120], [5120]]        | bf16  |      675.48      |      675.68       |      675.84      |       316.57       | 1.68e+08 | 5.03e+08 |      0.56%       |    37.26%     |
|   1   | 6144  | N/A |         [[1, 6144], [6144]]          | bf16  |       1.8        |       1.84        |       1.89       |        2.01        | 6.14e+03 | 1.84e+04 |      0.01%       |     0.51%     |
|   2   | 6144  | N/A |         [[2, 6144], [6144]]          | bf16  |       2.71       |       2.74        |       2.77       |        2.02        | 1.23e+04 | 3.69e+04 |      0.01%       |     0.68%     |
|   4   | 6144  | N/A |         [[4, 6144], [6144]]          | bf16  |       2.76       |       2.78        |       2.81       |        2.05        | 2.46e+04 | 7.37e+04 |      0.02%       |     1.34%     |
|   8   | 6144  | N/A |         [[8, 6144], [6144]]          | bf16  |       2.79       |       2.81        |       2.82       |        2.09        | 4.92e+04 | 1.47e+05 |      0.04%       |     2.64%     |
|  16   | 6144  | N/A |         [[16, 6144], [6144]]         | bf16  |       2.86       |       2.88        |       2.92       |        2.18        | 9.83e+04 | 2.95e+05 |      0.08%       |     5.16%     |
|  32   | 6144  | N/A |         [[32, 6144], [6144]]         | bf16  |       2.98       |        3.0        |       3.02       |        2.37        | 1.97e+05 | 5.90e+05 |      0.15%       |     9.9%      |
|  64   | 6144  | N/A |         [[64, 6144], [6144]]         | bf16  |       3.43       |       3.45        |       3.47       |        2.74        | 3.93e+05 | 1.18e+06 |      0.26%       |     17.2%     |
|  128  | 6144  | N/A |        [[128, 6144], [6144]]         | bf16  |       5.01       |       5.04        |       5.08       |        3.47        | 7.86e+05 | 2.36e+06 |      0.36%       |    23.55%     |
