test case : H20SXM_aten::scaled_dot_product_attention
|  is_causal  |  scale   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) |  flops_1D   |          flops_2D          |  flops_SFU  | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|    True     |   0.08   |        [[8, 8, 64, 128], [8, 8, 64, 128], [8, 8, 64, 64]]         |  bf16  |      15.28       |       15.56       |      15.83       |       3.64        |  [229376]   |     [8388608, 8388608]     |   [32768]   |      6.91e-04      |      8.35e-03      |      1.42e-03       |  4.20e+06  |       0.07%        |       0.83%        |        0.14%        |    13.73%    |
|    True     |   0.08   |       [[16, 8, 64, 128], [16, 8, 64, 128], [16, 8, 64, 64]]       |  bf16  |      17.14       |       17.27       |      17.39       |       5.28        |  [458752]   |    [16777216, 16777216]    |   [65536]   |      1.23e-03      |      1.49e-02      |      2.53e-03       |  8.39e+06  |       0.12%        |       1.49%        |        0.25%        |    24.47%    |
|    True     |   0.08   |       [[32, 8, 64, 128], [32, 8, 64, 128], [32, 8, 64, 64]]       |  bf16  |      27.07       |       27.18       |      27.26       |       8.55        |  [917504]   |    [33554432, 33554432]    |  [131072]   |      1.56e-03      |      1.88e-02      |      3.21e-03       |  1.68e+07  |       0.16%        |       1.88%        |        0.32%        |    30.99%    |
|    True     |   0.08   |       [[1, 8, 128, 128], [1, 8, 128, 128], [1, 8, 128, 64]]       |  bf16  |      15.33       |       15.66       |      15.88       |       2.41        |   [57344]   |     [2097152, 2097152]     |   [8192]    |      1.72e-04      |      2.08e-03      |      3.54e-04       |  1.05e+06  |       0.02%        |       0.21%        |        0.04%        |    3.43%     |
|    True     |   0.08   |       [[2, 8, 128, 128], [2, 8, 128, 128], [2, 8, 128, 64]]       |  bf16  |      15.34       |       15.55       |      15.76       |       2.82        |  [114688]   |     [4194304, 4194304]     |   [16384]   |      3.44e-04      |      4.16e-03      |      7.08e-04       |  2.10e+06  |       0.03%        |       0.42%        |        0.07%        |    6.84%     |
|    True     |   0.08   |       [[4, 8, 128, 128], [4, 8, 128, 128], [4, 8, 128, 64]]       |  bf16  |      15.23       |       15.67       |      16.01       |       3.64        |  [229376]   |     [8388608, 8388608]     |   [32768]   |      6.93e-04      |      8.37e-03      |      1.43e-03       |  4.20e+06  |       0.07%        |       0.84%        |        0.14%        |    13.77%    |
|    True     |   0.08   |       [[8, 8, 128, 128], [8, 8, 128, 128], [8, 8, 128, 64]]       |  bf16  |      19.66       |       19.72       |      19.78       |       5.28        |  [458752]   |    [16777216, 16777216]    |   [65536]   |      1.07e-03      |      1.30e-02      |      2.21e-03       |  8.39e+06  |       0.11%        |       1.30%        |        0.22%        |    21.34%    |
|    True     |   0.08   |     [[16, 8, 128, 128], [16, 8, 128, 128], [16, 8, 128, 64]]      |  bf16  |      29.38       |       29.54       |      29.66       |       8.55        |  [917504]   |    [33554432, 33554432]    |  [131072]   |      1.44e-03      |      1.74e-02      |      2.96e-03       |  1.68e+07  |       0.14%        |       1.74%        |        0.30%        |    28.56%    |
|    True     |   0.08   |     [[32, 8, 128, 128], [32, 8, 128, 128], [32, 8, 128, 64]]      |  bf16  |      48.63       |       48.74       |      49.00       |       15.11       |  [1835008]  |    [67108864, 67108864]    |  [262144]   |      1.74e-03      |      2.10e-02      |      3.57e-03       |  3.36e+07  |       0.17%        |       2.10%        |        0.36%        |    34.50%    |
|    True     |   0.08   |       [[1, 8, 256, 128], [1, 8, 256, 128], [1, 8, 256, 64]]       |  bf16  |      21.18       |       21.27       |      21.36       |       2.82        |  [114688]   |     [4194304, 4194304]     |   [16384]   |      2.49e-04      |      3.01e-03      |      5.13e-04       |  2.10e+06  |       0.02%        |       0.30%        |        0.05%        |    4.95%     |
|    True     |   0.08   |       [[2, 8, 256, 128], [2, 8, 256, 128], [2, 8, 256, 64]]       |  bf16  |      21.25       |       21.36       |      21.43       |       3.64        |  [229376]   |     [8388608, 8388608]     |   [32768]   |      4.97e-04      |      6.00e-03      |      1.02e-03       |  4.20e+06  |       0.05%        |       0.60%        |        0.10%        |    9.87%     |
|    True     |   0.08   |       [[4, 8, 256, 128], [4, 8, 256, 128], [4, 8, 256, 64]]       |  bf16  |      28.97       |       29.09       |      29.25       |       5.28        |  [458752]   |    [16777216, 16777216]    |   [65536]   |      7.29e-04      |      8.80e-03      |      1.50e-03       |  8.39e+06  |       0.07%        |       0.88%        |        0.15%        |    14.48%    |
|    True     |   0.08   |       [[8, 8, 256, 128], [8, 8, 256, 128], [8, 8, 256, 64]]       |  bf16  |      44.15       |       44.50       |      44.95       |       8.55        |  [917504]   |    [33554432, 33554432]    |  [131072]   |      9.56e-04      |      1.16e-02      |      1.97e-03       |  1.68e+07  |       0.10%        |       1.16%        |        0.20%        |    19.00%    |
|    True     |   0.08   |     [[16, 8, 256, 128], [16, 8, 256, 128], [16, 8, 256, 64]]      |  bf16  |      71.49       |       71.72       |      72.01       |       15.11       |  [1835008]  |    [67108864, 67108864]    |  [262144]   |      1.18e-03      |      1.43e-02      |      2.43e-03       |  3.36e+07  |       0.12%        |       1.43%        |        0.24%        |    23.47%    |
|    True     |   0.08   |     [[32, 8, 256, 128], [32, 8, 256, 128], [32, 8, 256, 64]]      |  bf16  |      126.46      |      126.85       |      127.18      |       28.22       |  [3670016]  |   [134217728, 134217728]   |  [524288]   |      1.34e-03      |      1.61e-02      |      2.75e-03       |  6.71e+07  |       0.13%        |       1.61%        |        0.27%        |    26.53%    |
|    True     |   0.08   |       [[1, 8, 512, 128], [1, 8, 512, 128], [1, 8, 512, 64]]       |  bf16  |      35.52       |       35.65       |      35.82       |       3.64        |  [229376]   |     [8388608, 8388608]     |   [32768]   |      2.97e-04      |      3.59e-03      |      6.11e-04       |  4.20e+06  |       0.03%        |       0.36%        |        0.06%        |    5.91%     |
|    True     |   0.08   |       [[2, 8, 512, 128], [2, 8, 512, 128], [2, 8, 512, 64]]       |  bf16  |      53.96       |       54.19       |      54.43       |       5.28        |  [458752]   |    [16777216, 16777216]    |   [65536]   |      3.91e-04      |      4.73e-03      |      8.05e-04       |  8.39e+06  |       0.04%        |       0.47%        |        0.08%        |    7.78%     |
|    True     |   0.08   |       [[4, 8, 512, 128], [4, 8, 512, 128], [4, 8, 512, 64]]       |  bf16  |      75.19       |       75.74       |      76.42       |       8.55        |  [917504]   |    [33554432, 33554432]    |  [131072]   |      5.62e-04      |      6.78e-03      |      1.16e-03       |  1.68e+07  |       0.06%        |       0.68%        |        0.12%        |    11.16%    |
|    True     |   0.08   |       [[8, 8, 512, 128], [8, 8, 512, 128], [8, 8, 512, 64]]       |  bf16  |      117.95      |      118.52       |      119.09      |       15.11       |  [1835008]  |    [67108864, 67108864]    |  [262144]   |      7.16e-04      |      8.65e-03      |      1.47e-03       |  3.36e+07  |       0.07%        |       0.86%        |        0.15%        |    14.22%    |
|    True     |   0.08   |     [[16, 8, 512, 128], [16, 8, 512, 128], [16, 8, 512, 64]]      |  bf16  |      206.36      |      207.20       |      207.59      |       28.22       |  [3670016]  |   [134217728, 134217728]   |  [524288]   |      8.19e-04      |      9.89e-03      |      1.68e-03       |  6.71e+07  |       0.08%        |       0.99%        |        0.17%        |    16.26%    |
|    True     |   0.08   |     [[32, 8, 512, 128], [32, 8, 512, 128], [32, 8, 512, 64]]      |  bf16  |      381.69      |      382.13       |      382.41      |       54.43       |  [7340032]  |   [268435456, 268435456]   |  [1048576]  |      8.85e-04      |      1.07e-02      |      1.82e-03       |  1.34e+08  |       0.09%        |       1.07%        |        0.18%        |    17.58%    |
|    True     |   0.08   |     [[1, 8, 1024, 128], [1, 8, 1024, 128], [1, 8, 1024, 64]]      |  bf16  |      94.65       |       94.79       |      94.86       |       5.28        |  [458752]   |    [16777216, 16777216]    |   [65536]   |      2.23e-04      |      2.69e-03      |      4.59e-04       |  8.39e+06  |       0.02%        |       0.27%        |        0.05%        |    4.43%     |
|    True     |   0.08   |     [[2, 8, 1024, 128], [2, 8, 1024, 128], [2, 8, 1024, 64]]      |  bf16  |      130.72      |      131.79       |      132.43      |       8.55        |  [917504]   |    [33554432, 33554432]    |  [131072]   |      3.23e-04      |      3.90e-03      |      6.65e-04       |  1.68e+07  |       0.03%        |       0.39%        |        0.07%        |    6.42%     |
|    True     |   0.08   |     [[4, 8, 1024, 128], [4, 8, 1024, 128], [4, 8, 1024, 64]]      |  bf16  |      208.13      |      210.41       |      212.44      |       15.11       |  [1835008]  |    [67108864, 67108864]    |  [262144]   |      4.06e-04      |      4.90e-03      |      8.35e-04       |  3.36e+07  |       0.04%        |       0.49%        |        0.08%        |    8.06%     |
|    True     |   0.08   |     [[8, 8, 1024, 128], [8, 8, 1024, 128], [8, 8, 1024, 64]]      |  bf16  |      365.79      |      367.01       |      367.91      |       28.22       |  [3670016]  |   [134217728, 134217728]   |  [524288]   |      4.62e-04      |      5.58e-03      |      9.50e-04       |  6.71e+07  |       0.05%        |       0.56%        |        0.09%        |    9.17%     |
|    True     |   0.08   |    [[16, 8, 1024, 128], [16, 8, 1024, 128], [16, 8, 1024, 64]]    |  bf16  |      677.39      |      678.62       |      679.58      |       54.43       |  [7340032]  |   [268435456, 268435456]   |  [1048576]  |      4.99e-04      |      6.02e-03      |      1.03e-03       |  1.34e+08  |       0.05%        |       0.60%        |        0.10%        |    9.91%     |
|    True     |   0.08   |    [[32, 8, 1024, 128], [32, 8, 1024, 128], [32, 8, 1024, 64]]    |  bf16  |     1301.36      |      1302.25      |     1303.21      |      106.86       | [14680064]  |   [536870912, 536870912]   |  [2097152]  |      5.19e-04      |      6.27e-03      |      1.07e-03       |  2.68e+08  |       0.05%        |       0.63%        |        0.11%        |    10.31%    |
|    True     |   0.08   |           [[1, 8, 1, 64], [1, 1, 1, 64], [1, 1, 1, 80]]           |  bf16  |      94.17       |       94.51       |      94.82       |       2.01        |    [56]     |        [1024, 1024]        |     [8]     |      2.74e-08      |      1.65e-07      |      5.63e-08       |  4.22e+03  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|    True     |   0.08   |           [[2, 8, 1, 64], [2, 1, 1, 64], [2, 1, 1, 80]]           |  bf16  |      107.43      |      108.11       |      108.50      |       2.01        |    [112]    |        [2048, 2048]        |    [16]     |      4.80e-08      |      2.90e-07      |      9.87e-08       |  8.32e+03  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|    True     |   0.08   |           [[4, 8, 1, 64], [4, 1, 1, 64], [4, 1, 1, 80]]           |  bf16  |      107.51      |      107.94       |      108.50      |       2.02        |    [224]    |        [4096, 4096]        |    [32]     |      9.59e-08      |      5.79e-07      |      1.97e-07       |  1.65e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
|    True     |   0.08   |           [[8, 8, 1, 64], [8, 1, 1, 64], [8, 1, 1, 80]]           |  bf16  |      107.89      |      108.29       |      108.85      |       2.04        |    [448]    |        [8192, 8192]        |    [64]     |      1.91e-07      |      1.15e-06      |      3.93e-07       |  3.29e+04  |       0.00%        |       0.00%        |        0.00%        |    0.02%     |
|    True     |   0.08   |         [[16, 8, 1, 64], [16, 1, 1, 64], [16, 1, 1, 80]]          |  bf16  |      108.60      |      109.01       |      109.91      |       2.08        |    [896]    |       [16384, 16384]       |    [128]    |      3.80e-07      |      2.29e-06      |      7.81e-07       |  6.57e+04  |       0.00%        |       0.00%        |        0.00%        |    0.03%     |
|    True     |   0.08   |         [[32, 8, 1, 64], [32, 1, 1, 64], [32, 1, 1, 80]]          |  bf16  |      107.80      |      108.36       |      108.75      |       2.16        |   [1792]    |       [32768, 32768]       |    [256]    |      7.65e-07      |      4.62e-06      |      1.57e-06       |  1.31e+05  |       0.00%        |       0.00%        |        0.00%        |    0.06%     |
|    True     |   0.08   |           [[1, 8, 4, 64], [1, 1, 4, 64], [1, 1, 4, 80]]           |  bf16  |      96.94       |       97.39       |      97.79       |       2.01        |    [224]    |        [4096, 4096]        |    [32]     |      1.06e-07      |      6.42e-07      |      2.19e-07       |  9.34e+03  |       0.00%        |       0.00%        |        0.00%        |    0.00%     |
|    True     |   0.08   |           [[2, 8, 4, 64], [2, 1, 4, 64], [2, 1, 4, 80]]           |  bf16  |      110.28      |      110.94       |      111.59      |       2.02        |    [448]    |        [8192, 8192]        |    [64]     |      1.87e-07      |      1.13e-06      |      3.85e-07       |  1.86e+04  |       0.00%        |       0.00%        |        0.00%        |    0.01%     |
