test case : L40S_flash_attn::flash_attn.flash_attn_func
|  causal  |  deterministic  |  dropout_p  |  softmax_scale  |   window_size   |                            input_shape                            | dtype  | duration_min(us) | duration_mean(us) | duration_max(us) | latency_value(us) | flops_1D  |        flops_2D        | flops_SFU | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU |     io     | flops_efficient_1D | flops_efficient_2D | flops_efficient_SFU | io_efficient |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 4, 4, 64], [2, 4, 1, 64], [2, 4, 1, 64]]           |  bf16  |       5.51       |       5.52        |       5.55       |       2.05        |   [896]   |     [16384, 16384]     |   [128]   |      7.19e-06      |      1.83e-05      |      1.48e-05       |  1.69e+04  |       0.00%        |       0.00%        |        0.00%        |    0.71%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 4, 4, 64], [4, 4, 1, 64], [4, 4, 1, 64]]           |  bf16  |       5.52       |       5.55        |       5.56       |       2.10        |  [1792]   |     [32768, 32768]     |   [256]   |      1.44e-05      |      3.65e-05      |      2.95e-05       |  3.33e+04  |       0.00%        |       0.00%        |        0.00%        |    1.40%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 4, 4, 64], [8, 4, 1, 64], [8, 4, 1, 64]]           |  bf16  |       5.53       |       5.55        |       5.60       |       2.19        |  [3584]   |     [65536, 65536]     |   [512]   |      2.86e-05      |      7.28e-05      |      5.89e-05       |  6.60e+04  |       0.00%        |       0.01%        |        0.01%        |    2.76%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 4, 4, 64], [16, 4, 1, 64], [16, 4, 1, 64]]          |  bf16  |       5.61       |       5.63        |       5.65       |       2.38        |  [7168]   |    [131072, 131072]    |  [1024]   |      5.65e-05      |      1.44e-04      |      1.16e-04       |  1.32e+05  |       0.01%        |       0.01%        |        0.01%        |    5.43%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 4, 4, 64], [32, 4, 1, 64], [32, 4, 1, 64]]          |  bf16  |       5.75       |       5.79        |       5.84       |       2.76        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.10e-04      |      2.80e-04      |      2.27e-04       |  2.63e+05  |       0.01%        |       0.03%        |        0.02%        |    10.58%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[1, 8, 4, 64], [1, 8, 1, 64], [1, 8, 1, 64]]           |  bf16  |       5.49       |       5.53        |       5.55       |       2.05        |  [1792]   |     [32768, 32768]     |   [256]   |      1.44e-05      |      3.67e-05      |      2.97e-05       |  1.74e+04  |       0.00%        |       0.00%        |        0.00%        |    0.73%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[2, 8, 4, 64], [2, 8, 1, 64], [2, 8, 1, 64]]           |  bf16  |       5.49       |       5.51        |       5.53       |       2.10        |  [3584]   |     [65536, 65536]     |   [512]   |      2.88e-05      |      7.33e-05      |      5.93e-05       |  3.38e+04  |       0.00%        |       0.01%        |        0.01%        |    1.42%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[4, 8, 4, 64], [4, 8, 1, 64], [4, 8, 1, 64]]           |  bf16  |       5.51       |       5.54        |       5.57       |       2.19        |  [7168]   |    [131072, 131072]    |  [1024]   |      5.75e-05      |      1.46e-04      |      1.18e-04       |  6.66e+04  |       0.01%        |       0.01%        |        0.01%        |    2.79%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |           [[8, 8, 4, 64], [8, 8, 1, 64], [8, 8, 1, 64]]           |  bf16  |       5.52       |       5.56        |       5.60       |       2.38        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.15e-04      |      2.92e-04      |      2.36e-04       |  1.32e+05  |       0.01%        |       0.03%        |        0.02%        |    5.54%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[16, 8, 4, 64], [16, 8, 1, 64], [16, 8, 1, 64]]          |  bf16  |       5.63       |       5.64        |       5.68       |       2.76        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.25e-04      |      5.73e-04      |      4.63e-04       |  2.63e+05  |       0.02%        |       0.06%        |        0.05%        |    10.83%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[32, 8, 4, 64], [32, 8, 1, 64], [32, 8, 1, 64]]          |  bf16  |       5.76       |       5.81        |       5.84       |       3.52        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.40e-04      |      1.12e-03      |      9.05e-04       |  5.25e+05  |       0.04%        |       0.11%        |        0.09%        |    21.09%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 16, 4, 64], [1, 16, 1, 64], [1, 16, 1, 64]]          |  bf16  |       5.53       |       5.55        |       5.56       |       2.10        |  [7168]   |    [131072, 131072]    |  [1024]   |      5.73e-05      |      1.46e-04      |      1.18e-04       |  3.48e+04  |       0.01%        |       0.01%        |        0.01%        |    1.46%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 16, 4, 64], [2, 16, 1, 64], [2, 16, 1, 64]]          |  bf16  |       5.52       |       5.55        |       5.60       |       2.20        |  [14336]  |    [262144, 262144]    |  [2048]   |      1.15e-04      |      2.92e-04      |      2.36e-04       |  6.76e+04  |       0.01%        |       0.03%        |        0.02%        |    2.83%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 16, 4, 64], [4, 16, 1, 64], [4, 16, 1, 64]]          |  bf16  |       5.53       |       5.55        |       5.58       |       2.39        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.29e-04      |      5.83e-04      |      4.71e-04       |  1.33e+05  |       0.02%        |       0.06%        |        0.05%        |    5.57%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 16, 4, 64], [8, 16, 1, 64], [8, 16, 1, 64]]          |  bf16  |       5.56       |       5.58        |       5.64       |       2.76        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.56e-04      |      1.16e-03      |      9.38e-04       |  2.64e+05  |       0.05%        |       0.12%        |        0.09%        |    11.00%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 16, 4, 64], [16, 16, 1, 64], [16, 16, 1, 64]]        |  bf16  |       5.64       |       5.65        |       5.67       |       3.52        | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.00e-04      |      2.29e-03      |      1.85e-03       |  5.26e+05  |       0.09%        |       0.23%        |        0.19%        |    21.61%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 16, 4, 64], [32, 16, 1, 64], [32, 16, 1, 64]]        |  bf16  |       5.80       |       5.82        |       5.86       |       5.04        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.75e-03      |      4.44e-03      |      3.60e-03       |  1.05e+06  |       0.17%        |       0.44%        |        0.36%        |    41.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 32, 4, 64], [1, 32, 1, 64], [1, 32, 1, 64]]          |  bf16  |       5.57       |       5.58        |       5.60       |       2.20        |  [28672]  |    [524288, 524288]    |  [4096]   |      2.27e-04      |      5.78e-04      |      4.68e-04       |  6.96e+04  |       0.02%        |       0.06%        |        0.05%        |    2.89%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 32, 4, 64], [2, 32, 1, 64], [2, 32, 1, 64]]          |  bf16  |       5.57       |       5.59        |       5.61       |       2.39        |  [57344]  |   [1048576, 1048576]   |  [8192]   |      4.55e-04      |      1.16e-03      |      9.36e-04       |  1.35e+05  |       0.05%        |       0.12%        |        0.09%        |    5.61%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 32, 4, 64], [4, 32, 1, 64], [4, 32, 1, 64]]          |  bf16  |       5.61       |       5.64        |       5.66       |       2.77        | [114688]  |   [2097152, 2097152]   |  [16384]  |      9.03e-04      |      2.30e-03      |      1.86e-03       |  2.66e+05  |       0.09%        |       0.23%        |        0.19%        |    10.98%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 32, 4, 64], [8, 32, 1, 64], [8, 32, 1, 64]]          |  bf16  |       5.60       |       5.63        |       5.68       |       3.53        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.81e-03      |      4.61e-03      |      3.73e-03       |  5.28e+05  |       0.18%        |       0.46%        |        0.37%        |    21.85%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 32, 4, 64], [16, 32, 1, 64], [16, 32, 1, 64]]        |  bf16  |       5.71       |       5.73        |       5.76       |       5.05        | [458752]  |   [8388608, 8388608]   |  [65536]  |      3.55e-03      |      9.03e-03      |      7.31e-03       |  1.05e+06  |       0.36%        |       0.90%        |        0.73%        |    42.67%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 32, 4, 64], [32, 32, 1, 64], [32, 32, 1, 64]]        |  bf16  |       5.86       |       5.89        |       5.94       |       8.08        | [917504]  |  [16777216, 16777216]  | [131072]  |      6.92e-03      |      1.76e-02      |      1.42e-02       |  2.10e+06  |       0.69%        |       1.76%        |        1.42%        |    82.95%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[1, 64, 4, 64], [1, 64, 1, 64], [1, 64, 1, 64]]          |  bf16  |       5.75       |       5.78        |       5.83       |       2.40        | [114688]  |   [2097152, 2097152]   |  [16384]  |      8.82e-04      |      2.24e-03      |      1.81e-03       |  1.39e+05  |       0.09%        |       0.22%        |        0.18%        |    5.61%     |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[2, 64, 4, 64], [2, 64, 1, 64], [2, 64, 1, 64]]          |  bf16  |       5.73       |       5.74        |       5.76       |       2.78        | [229376]  |   [4194304, 4194304]   |  [32768]  |      1.77e-03      |      4.50e-03      |      3.64e-03       |  2.70e+05  |       0.18%        |       0.45%        |        0.36%        |    10.92%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[4, 64, 4, 64], [4, 64, 1, 64], [4, 64, 1, 64]]          |  bf16  |       5.77       |       5.79        |       5.81       |       3.54        | [458752]  |   [8388608, 8388608]   |  [65536]  |      3.52e-03      |      8.94e-03      |      7.23e-03       |  5.32e+05  |       0.35%        |       0.89%        |        0.72%        |    21.37%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |         [[8, 64, 4, 64], [8, 64, 1, 64], [8, 64, 1, 64]]          |  bf16  |       5.79       |       5.82        |       5.84       |       5.06        | [917504]  |  [16777216, 16777216]  | [131072]  |      7.00e-03      |      1.78e-02      |      1.44e-02       |  1.06e+06  |       0.70%        |       1.78%        |        1.44%        |    42.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[16, 64, 4, 64], [16, 64, 1, 64], [16, 64, 1, 64]]        |  bf16  |       5.94       |       5.95        |       5.98       |       8.09        | [1835008] |  [33554432, 33554432]  | [262144]  |      1.37e-02      |      3.47e-02      |      2.81e-02       |  2.11e+06  |       1.37%        |       3.47%        |        2.81%        |    82.08%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[32, 64, 4, 64], [32, 64, 1, 64], [32, 64, 1, 64]]        |  bf16  |       6.19       |       6.24        |       6.27       |       14.16       | [3670016] |  [67108864, 67108864]  | [524288]  |      2.62e-02      |      6.67e-02      |      5.40e-02       |  4.20e+06  |       2.62%        |       6.67%        |        5.40%        |   157.23%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[1, 128, 4, 64], [1, 128, 1, 64], [1, 128, 1, 64]]        |  bf16  |       5.62       |       5.65        |       5.67       |       2.81        | [458752]  |   [8388608, 8388608]   |  [65536]  |      3.61e-03      |      9.17e-03      |      7.42e-03       |  2.79e+05  |       0.36%        |       0.92%        |        0.74%        |    11.46%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[2, 128, 4, 64], [2, 128, 1, 64], [2, 128, 1, 64]]        |  bf16  |       5.65       |       5.67        |       5.71       |       3.56        | [917504]  |  [16777216, 16777216]  | [131072]  |      7.18e-03      |      1.83e-02      |      1.48e-02       |  5.41e+05  |       0.72%        |       1.83%        |        1.48%        |    22.15%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[4, 128, 4, 64], [4, 128, 1, 64], [4, 128, 1, 64]]        |  bf16  |       5.69       |       5.72        |       5.75       |       5.08        | [1835008] |  [33554432, 33554432]  | [262144]  |      1.42e-02      |      3.62e-02      |      2.93e-02       |  1.06e+06  |       1.42%        |       3.62%        |        2.93%        |    43.29%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |        [[8, 128, 4, 64], [8, 128, 1, 64], [8, 128, 1, 64]]        |  bf16  |       5.71       |       5.75        |       5.78       |       8.12        | [3670016] |  [67108864, 67108864]  | [524288]  |      2.84e-02      |      7.23e-02      |      5.85e-02       |  2.11e+06  |       2.84%        |       7.23%        |        5.85%        |    85.72%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[16, 128, 4, 64], [16, 128, 1, 64], [16, 128, 1, 64]]       |  bf16  |       5.93       |       5.95        |       5.97       |       14.18       | [7340032] | [134217728, 134217728] | [1048576] |      5.47e-02      |      1.39e-01      |      1.13e-01       |  4.21e+06  |       5.47%        |       13.92%       |       11.26%        |   164.42%    |
|   True   |      True       |     0.0     |      0.01       |    [-1, -1]     |      [[32, 128, 4, 64], [32, 128, 1, 64], [32, 128, 1, 64]]       |  bf16  |       6.49       |       6.52        |       6.54       |       26.32       | [14680... | [268435456, 268435456] | [2097152] |      1.00e-01      |      2.54e-01      |      2.06e-01       |  8.40e+06  |       10.00%       |       25.43%       |       20.57%        |   299.80%    |
